run_id,hk1,cal_flux
4840,   1.990909E+00,   1.069697E+00
4841,   1.990909E+00,   1.093939E+00
4842,   1.990909E+00,   1.118182E+00
4843,   1.990909E+00,   1.142424E+00
4844,   1.990909E+00,   1.166667E+00
4845,   1.990909E+00,   1.190909E+00
4846,   1.990909E+00,   1.215152E+00
4847,   1.990909E+00,   1.239394E+00
4848,   1.990909E+00,   1.263636E+00
4849,   1.990909E+00,   1.287879E+00
4850,   1.990909E+00,   1.312121E+00
4851,   1.990909E+00,   1.336364E+00
4852,   1.990909E+00,   1.360606E+00
4853,   1.990909E+00,   1.384848E+00
4854,   1.990909E+00,   1.409091E+00
4855,   1.990909E+00,   1.433333E+00
4856,   1.990909E+00,   1.457576E+00
4857,   1.990909E+00,   1.481818E+00
4858,   1.990909E+00,   1.506061E+00
4859,   1.990909E+00,   1.530303E+00
4860,   1.990909E+00,   1.554545E+00
4861,   1.990909E+00,   1.578788E+00
4862,   1.990909E+00,   1.603030E+00
4863,   1.990909E+00,   1.627273E+00
4864,   1.990909E+00,   1.651515E+00
4865,   1.990909E+00,   1.675758E+00
4866,   1.990909E+00,   1.700000E+00
4867,   1.990909E+00,   1.724242E+00
4868,   1.990909E+00,   1.748485E+00
4869,   1.990909E+00,   1.772727E+00
4870,   1.990909E+00,   1.796970E+00
4871,   1.990909E+00,   1.821212E+00
4872,   1.990909E+00,   1.845455E+00
4873,   1.990909E+00,   1.869697E+00
4874,   1.990909E+00,   1.893939E+00
4875,   1.990909E+00,   1.918182E+00
4876,   1.990909E+00,   1.942424E+00
4877,   1.990909E+00,   1.966667E+00
4878,   1.990909E+00,   1.990909E+00
4879,   1.990909E+00,   2.015152E+00
4880,   1.990909E+00,   2.039394E+00
4881,   1.990909E+00,   2.063636E+00
4882,   1.990909E+00,   2.087879E+00
4883,   1.990909E+00,   2.112121E+00
4884,   1.990909E+00,   2.136364E+00
4885,   1.990909E+00,   2.160606E+00
4886,   1.990909E+00,   2.184848E+00
4887,   1.990909E+00,   2.209091E+00
4888,   1.990909E+00,   2.233333E+00
4889,   1.990909E+00,   2.257576E+00
4890,   1.990909E+00,   2.281818E+00
4891,   1.990909E+00,   2.306061E+00
4892,   1.990909E+00,   2.330303E+00
4893,   1.990909E+00,   2.354545E+00
4894,   1.990909E+00,   2.378788E+00
4895,   1.990909E+00,   2.403030E+00
4896,   1.990909E+00,   2.427273E+00
4897,   1.990909E+00,   2.451515E+00
4898,   1.990909E+00,   2.475758E+00
4899,   1.990909E+00,   2.500000E+00
4900,   2.030303E+00,   1.000000E-01
4901,   2.030303E+00,   1.242424E-01
4902,   2.030303E+00,   1.484848E-01
4903,   2.030303E+00,   1.727273E-01
4904,   2.030303E+00,   1.969697E-01
4905,   2.030303E+00,   2.212121E-01
4906,   2.030303E+00,   2.454545E-01
4907,   2.030303E+00,   2.696970E-01
4908,   2.030303E+00,   2.939394E-01
4909,   2.030303E+00,   3.181818E-01
4910,   2.030303E+00,   3.424242E-01
4911,   2.030303E+00,   3.666667E-01
4912,   2.030303E+00,   3.909091E-01
4913,   2.030303E+00,   4.151515E-01
4914,   2.030303E+00,   4.393939E-01
4915,   2.030303E+00,   4.636364E-01
4916,   2.030303E+00,   4.878788E-01
4917,   2.030303E+00,   5.121212E-01
4918,   2.030303E+00,   5.363636E-01
4919,   2.030303E+00,   5.606061E-01
4920,   2.030303E+00,   5.848485E-01
4921,   2.030303E+00,   6.090909E-01
4922,   2.030303E+00,   6.333333E-01
4923,   2.030303E+00,   6.575758E-01
4924,   2.030303E+00,   6.818182E-01
4925,   2.030303E+00,   7.060606E-01
4926,   2.030303E+00,   7.303030E-01
4927,   2.030303E+00,   7.545455E-01
4928,   2.030303E+00,   7.787879E-01
4929,   2.030303E+00,   8.030303E-01
4930,   2.030303E+00,   8.272727E-01
4931,   2.030303E+00,   8.515152E-01
4932,   2.030303E+00,   8.757576E-01
4933,   2.030303E+00,   9.000000E-01
4934,   2.030303E+00,   9.242424E-01
4935,   2.030303E+00,   9.484848E-01
4936,   2.030303E+00,   9.727273E-01
4937,   2.030303E+00,   9.969697E-01
4938,   2.030303E+00,   1.021212E+00
4939,   2.030303E+00,   1.045455E+00
4940,   2.030303E+00,   1.069697E+00
4941,   2.030303E+00,   1.093939E+00
4942,   2.030303E+00,   1.118182E+00
4943,   2.030303E+00,   1.142424E+00
4944,   2.030303E+00,   1.166667E+00
4945,   2.030303E+00,   1.190909E+00
4946,   2.030303E+00,   1.215152E+00
4947,   2.030303E+00,   1.239394E+00
4948,   2.030303E+00,   1.263636E+00
4949,   2.030303E+00,   1.287879E+00
4950,   2.030303E+00,   1.312121E+00
4951,   2.030303E+00,   1.336364E+00
4952,   2.030303E+00,   1.360606E+00
4953,   2.030303E+00,   1.384848E+00
4954,   2.030303E+00,   1.409091E+00
4955,   2.030303E+00,   1.433333E+00
4956,   2.030303E+00,   1.457576E+00
4957,   2.030303E+00,   1.481818E+00
4958,   2.030303E+00,   1.506061E+00
4959,   2.030303E+00,   1.530303E+00
4960,   2.030303E+00,   1.554545E+00
4961,   2.030303E+00,   1.578788E+00
4962,   2.030303E+00,   1.603030E+00
4963,   2.030303E+00,   1.627273E+00
4964,   2.030303E+00,   1.651515E+00
4965,   2.030303E+00,   1.675758E+00
4966,   2.030303E+00,   1.700000E+00
4967,   2.030303E+00,   1.724242E+00
4968,   2.030303E+00,   1.748485E+00
4969,   2.030303E+00,   1.772727E+00
4970,   2.030303E+00,   1.796970E+00
4971,   2.030303E+00,   1.821212E+00
4972,   2.030303E+00,   1.845455E+00
4973,   2.030303E+00,   1.869697E+00
4974,   2.030303E+00,   1.893939E+00
4975,   2.030303E+00,   1.918182E+00
4976,   2.030303E+00,   1.942424E+00
4977,   2.030303E+00,   1.966667E+00
4978,   2.030303E+00,   1.990909E+00
4979,   2.030303E+00,   2.015152E+00
4980,   2.030303E+00,   2.039394E+00
4981,   2.030303E+00,   2.063636E+00
4982,   2.030303E+00,   2.087879E+00
4983,   2.030303E+00,   2.112121E+00
4984,   2.030303E+00,   2.136364E+00
4985,   2.030303E+00,   2.160606E+00
4986,   2.030303E+00,   2.184848E+00
4987,   2.030303E+00,   2.209091E+00
4988,   2.030303E+00,   2.233333E+00
4989,   2.030303E+00,   2.257576E+00
4990,   2.030303E+00,   2.281818E+00
4991,   2.030303E+00,   2.306061E+00
4992,   2.030303E+00,   2.330303E+00
4993,   2.030303E+00,   2.354545E+00
4994,   2.030303E+00,   2.378788E+00
4995,   2.030303E+00,   2.403030E+00
4996,   2.030303E+00,   2.427273E+00
4997,   2.030303E+00,   2.451515E+00
4998,   2.030303E+00,   2.475758E+00
4999,   2.030303E+00,   2.500000E+00
5000,   2.069697E+00,   1.000000E-01
5001,   2.069697E+00,   1.242424E-01
5002,   2.069697E+00,   1.484848E-01
5003,   2.069697E+00,   1.727273E-01
5004,   2.069697E+00,   1.969697E-01
5005,   2.069697E+00,   2.212121E-01
5006,   2.069697E+00,   2.454545E-01
5007,   2.069697E+00,   2.696970E-01
5008,   2.069697E+00,   2.939394E-01
5009,   2.069697E+00,   3.181818E-01
5010,   2.069697E+00,   3.424242E-01
5011,   2.069697E+00,   3.666667E-01
5012,   2.069697E+00,   3.909091E-01
5013,   2.069697E+00,   4.151515E-01
5014,   2.069697E+00,   4.393939E-01
5015,   2.069697E+00,   4.636364E-01
5016,   2.069697E+00,   4.878788E-01
5017,   2.069697E+00,   5.121212E-01
5018,   2.069697E+00,   5.363636E-01
5019,   2.069697E+00,   5.606061E-01
5020,   2.069697E+00,   5.848485E-01
5021,   2.069697E+00,   6.090909E-01
5022,   2.069697E+00,   6.333333E-01
5023,   2.069697E+00,   6.575758E-01
5024,   2.069697E+00,   6.818182E-01
5025,   2.069697E+00,   7.060606E-01
5026,   2.069697E+00,   7.303030E-01
5027,   2.069697E+00,   7.545455E-01
5028,   2.069697E+00,   7.787879E-01
5029,   2.069697E+00,   8.030303E-01
5030,   2.069697E+00,   8.272727E-01
5031,   2.069697E+00,   8.515152E-01
5032,   2.069697E+00,   8.757576E-01
5033,   2.069697E+00,   9.000000E-01
5034,   2.069697E+00,   9.242424E-01
5035,   2.069697E+00,   9.484848E-01
5036,   2.069697E+00,   9.727273E-01
5037,   2.069697E+00,   9.969697E-01
5038,   2.069697E+00,   1.021212E+00
5039,   2.069697E+00,   1.045455E+00
5040,   2.069697E+00,   1.069697E+00
5041,   2.069697E+00,   1.093939E+00
5042,   2.069697E+00,   1.118182E+00
5043,   2.069697E+00,   1.142424E+00
5044,   2.069697E+00,   1.166667E+00
5045,   2.069697E+00,   1.190909E+00
5046,   2.069697E+00,   1.215152E+00
5047,   2.069697E+00,   1.239394E+00
5048,   2.069697E+00,   1.263636E+00
5049,   2.069697E+00,   1.287879E+00
5050,   2.069697E+00,   1.312121E+00
5051,   2.069697E+00,   1.336364E+00
5052,   2.069697E+00,   1.360606E+00
5053,   2.069697E+00,   1.384848E+00
5054,   2.069697E+00,   1.409091E+00
5055,   2.069697E+00,   1.433333E+00
5056,   2.069697E+00,   1.457576E+00
5057,   2.069697E+00,   1.481818E+00
5058,   2.069697E+00,   1.506061E+00
5059,   2.069697E+00,   1.530303E+00
5060,   2.069697E+00,   1.554545E+00
5061,   2.069697E+00,   1.578788E+00
5062,   2.069697E+00,   1.603030E+00
5063,   2.069697E+00,   1.627273E+00
5064,   2.069697E+00,   1.651515E+00
5065,   2.069697E+00,   1.675758E+00
5066,   2.069697E+00,   1.700000E+00
5067,   2.069697E+00,   1.724242E+00
5068,   2.069697E+00,   1.748485E+00
5069,   2.069697E+00,   1.772727E+00
5070,   2.069697E+00,   1.796970E+00
5071,   2.069697E+00,   1.821212E+00
5072,   2.069697E+00,   1.845455E+00
5073,   2.069697E+00,   1.869697E+00
5074,   2.069697E+00,   1.893939E+00
5075,   2.069697E+00,   1.918182E+00
5076,   2.069697E+00,   1.942424E+00
5077,   2.069697E+00,   1.966667E+00
5078,   2.069697E+00,   1.990909E+00
5079,   2.069697E+00,   2.015152E+00
5080,   2.069697E+00,   2.039394E+00
5081,   2.069697E+00,   2.063636E+00
5082,   2.069697E+00,   2.087879E+00
5083,   2.069697E+00,   2.112121E+00
5084,   2.069697E+00,   2.136364E+00
5085,   2.069697E+00,   2.160606E+00
5086,   2.069697E+00,   2.184848E+00
5087,   2.069697E+00,   2.209091E+00
5088,   2.069697E+00,   2.233333E+00
5089,   2.069697E+00,   2.257576E+00
5090,   2.069697E+00,   2.281818E+00
5091,   2.069697E+00,   2.306061E+00
5092,   2.069697E+00,   2.330303E+00
5093,   2.069697E+00,   2.354545E+00
5094,   2.069697E+00,   2.378788E+00
5095,   2.069697E+00,   2.403030E+00
5096,   2.069697E+00,   2.427273E+00
5097,   2.069697E+00,   2.451515E+00
5098,   2.069697E+00,   2.475758E+00
5099,   2.069697E+00,   2.500000E+00
5100,   2.109091E+00,   1.000000E-01
5101,   2.109091E+00,   1.242424E-01
5102,   2.109091E+00,   1.484848E-01
5103,   2.109091E+00,   1.727273E-01
5104,   2.109091E+00,   1.969697E-01
5105,   2.109091E+00,   2.212121E-01
5106,   2.109091E+00,   2.454545E-01
5107,   2.109091E+00,   2.696970E-01
5108,   2.109091E+00,   2.939394E-01
5109,   2.109091E+00,   3.181818E-01
5110,   2.109091E+00,   3.424242E-01
5111,   2.109091E+00,   3.666667E-01
5112,   2.109091E+00,   3.909091E-01
5113,   2.109091E+00,   4.151515E-01
5114,   2.109091E+00,   4.393939E-01
5115,   2.109091E+00,   4.636364E-01
5116,   2.109091E+00,   4.878788E-01
5117,   2.109091E+00,   5.121212E-01
5118,   2.109091E+00,   5.363636E-01
5119,   2.109091E+00,   5.606061E-01
5120,   2.109091E+00,   5.848485E-01
5121,   2.109091E+00,   6.090909E-01
5122,   2.109091E+00,   6.333333E-01
5123,   2.109091E+00,   6.575758E-01
5124,   2.109091E+00,   6.818182E-01
5125,   2.109091E+00,   7.060606E-01
5126,   2.109091E+00,   7.303030E-01
5127,   2.109091E+00,   7.545455E-01
5128,   2.109091E+00,   7.787879E-01
5129,   2.109091E+00,   8.030303E-01
5130,   2.109091E+00,   8.272727E-01
5131,   2.109091E+00,   8.515152E-01
5132,   2.109091E+00,   8.757576E-01
5133,   2.109091E+00,   9.000000E-01
5134,   2.109091E+00,   9.242424E-01
5135,   2.109091E+00,   9.484848E-01
5136,   2.109091E+00,   9.727273E-01
5137,   2.109091E+00,   9.969697E-01
5138,   2.109091E+00,   1.021212E+00
5139,   2.109091E+00,   1.045455E+00
5140,   2.109091E+00,   1.069697E+00
5141,   2.109091E+00,   1.093939E+00
5142,   2.109091E+00,   1.118182E+00
5143,   2.109091E+00,   1.142424E+00
5144,   2.109091E+00,   1.166667E+00
5145,   2.109091E+00,   1.190909E+00
5146,   2.109091E+00,   1.215152E+00
5147,   2.109091E+00,   1.239394E+00
5148,   2.109091E+00,   1.263636E+00
5149,   2.109091E+00,   1.287879E+00
5150,   2.109091E+00,   1.312121E+00
5151,   2.109091E+00,   1.336364E+00
5152,   2.109091E+00,   1.360606E+00
5153,   2.109091E+00,   1.384848E+00
5154,   2.109091E+00,   1.409091E+00
5155,   2.109091E+00,   1.433333E+00
5156,   2.109091E+00,   1.457576E+00
5157,   2.109091E+00,   1.481818E+00
5158,   2.109091E+00,   1.506061E+00
5159,   2.109091E+00,   1.530303E+00
5160,   2.109091E+00,   1.554545E+00
5161,   2.109091E+00,   1.578788E+00
5162,   2.109091E+00,   1.603030E+00
5163,   2.109091E+00,   1.627273E+00
5164,   2.109091E+00,   1.651515E+00
5165,   2.109091E+00,   1.675758E+00
5166,   2.109091E+00,   1.700000E+00
5167,   2.109091E+00,   1.724242E+00
5168,   2.109091E+00,   1.748485E+00
5169,   2.109091E+00,   1.772727E+00
5170,   2.109091E+00,   1.796970E+00
5171,   2.109091E+00,   1.821212E+00
5172,   2.109091E+00,   1.845455E+00
5173,   2.109091E+00,   1.869697E+00
5174,   2.109091E+00,   1.893939E+00
5175,   2.109091E+00,   1.918182E+00
5176,   2.109091E+00,   1.942424E+00
5177,   2.109091E+00,   1.966667E+00
5178,   2.109091E+00,   1.990909E+00
5179,   2.109091E+00,   2.015152E+00
5180,   2.109091E+00,   2.039394E+00
5181,   2.109091E+00,   2.063636E+00
5182,   2.109091E+00,   2.087879E+00
5183,   2.109091E+00,   2.112121E+00
5184,   2.109091E+00,   2.136364E+00
5185,   2.109091E+00,   2.160606E+00
5186,   2.109091E+00,   2.184848E+00
5187,   2.109091E+00,   2.209091E+00
5188,   2.109091E+00,   2.233333E+00
5189,   2.109091E+00,   2.257576E+00
5190,   2.109091E+00,   2.281818E+00
5191,   2.109091E+00,   2.306061E+00
5192,   2.109091E+00,   2.330303E+00
5193,   2.109091E+00,   2.354545E+00
5194,   2.109091E+00,   2.378788E+00
5195,   2.109091E+00,   2.403030E+00
5196,   2.109091E+00,   2.427273E+00
5197,   2.109091E+00,   2.451515E+00
5198,   2.109091E+00,   2.475758E+00
5199,   2.109091E+00,   2.500000E+00
5200,   2.148485E+00,   1.000000E-01
5201,   2.148485E+00,   1.242424E-01
5202,   2.148485E+00,   1.484848E-01
5203,   2.148485E+00,   1.727273E-01
5204,   2.148485E+00,   1.969697E-01
5205,   2.148485E+00,   2.212121E-01
5206,   2.148485E+00,   2.454545E-01
5207,   2.148485E+00,   2.696970E-01
5208,   2.148485E+00,   2.939394E-01
5209,   2.148485E+00,   3.181818E-01
5210,   2.148485E+00,   3.424242E-01
5211,   2.148485E+00,   3.666667E-01
5212,   2.148485E+00,   3.909091E-01
5213,   2.148485E+00,   4.151515E-01
5214,   2.148485E+00,   4.393939E-01
5215,   2.148485E+00,   4.636364E-01
5216,   2.148485E+00,   4.878788E-01
5217,   2.148485E+00,   5.121212E-01
5218,   2.148485E+00,   5.363636E-01
5219,   2.148485E+00,   5.606061E-01
5220,   2.148485E+00,   5.848485E-01
5221,   2.148485E+00,   6.090909E-01
5222,   2.148485E+00,   6.333333E-01
5223,   2.148485E+00,   6.575758E-01
5224,   2.148485E+00,   6.818182E-01
5225,   2.148485E+00,   7.060606E-01
5226,   2.148485E+00,   7.303030E-01
5227,   2.148485E+00,   7.545455E-01
5228,   2.148485E+00,   7.787879E-01
5229,   2.148485E+00,   8.030303E-01
5230,   2.148485E+00,   8.272727E-01
5231,   2.148485E+00,   8.515152E-01
5232,   2.148485E+00,   8.757576E-01
5233,   2.148485E+00,   9.000000E-01
5234,   2.148485E+00,   9.242424E-01
5235,   2.148485E+00,   9.484848E-01
5236,   2.148485E+00,   9.727273E-01
5237,   2.148485E+00,   9.969697E-01
5238,   2.148485E+00,   1.021212E+00
5239,   2.148485E+00,   1.045455E+00
5240,   2.148485E+00,   1.069697E+00
5241,   2.148485E+00,   1.093939E+00
5242,   2.148485E+00,   1.118182E+00
5243,   2.148485E+00,   1.142424E+00
5244,   2.148485E+00,   1.166667E+00
5245,   2.148485E+00,   1.190909E+00
5246,   2.148485E+00,   1.215152E+00
5247,   2.148485E+00,   1.239394E+00
5248,   2.148485E+00,   1.263636E+00
5249,   2.148485E+00,   1.287879E+00
5250,   2.148485E+00,   1.312121E+00
5251,   2.148485E+00,   1.336364E+00
5252,   2.148485E+00,   1.360606E+00
5253,   2.148485E+00,   1.384848E+00
5254,   2.148485E+00,   1.409091E+00
5255,   2.148485E+00,   1.433333E+00
5256,   2.148485E+00,   1.457576E+00
5257,   2.148485E+00,   1.481818E+00
5258,   2.148485E+00,   1.506061E+00
5259,   2.148485E+00,   1.530303E+00
5260,   2.148485E+00,   1.554545E+00
5261,   2.148485E+00,   1.578788E+00
5262,   2.148485E+00,   1.603030E+00
5263,   2.148485E+00,   1.627273E+00
5264,   2.148485E+00,   1.651515E+00
5265,   2.148485E+00,   1.675758E+00
5266,   2.148485E+00,   1.700000E+00
5267,   2.148485E+00,   1.724242E+00
5268,   2.148485E+00,   1.748485E+00
5269,   2.148485E+00,   1.772727E+00
5270,   2.148485E+00,   1.796970E+00
5271,   2.148485E+00,   1.821212E+00
5272,   2.148485E+00,   1.845455E+00
5273,   2.148485E+00,   1.869697E+00
5274,   2.148485E+00,   1.893939E+00
5275,   2.148485E+00,   1.918182E+00
5276,   2.148485E+00,   1.942424E+00
5277,   2.148485E+00,   1.966667E+00
5278,   2.148485E+00,   1.990909E+00
5279,   2.148485E+00,   2.015152E+00
5280,   2.148485E+00,   2.039394E+00
5281,   2.148485E+00,   2.063636E+00
5282,   2.148485E+00,   2.087879E+00
5283,   2.148485E+00,   2.112121E+00
5284,   2.148485E+00,   2.136364E+00
5285,   2.148485E+00,   2.160606E+00
5286,   2.148485E+00,   2.184848E+00
5287,   2.148485E+00,   2.209091E+00
5288,   2.148485E+00,   2.233333E+00
5289,   2.148485E+00,   2.257576E+00
5290,   2.148485E+00,   2.281818E+00
5291,   2.148485E+00,   2.306061E+00
5292,   2.148485E+00,   2.330303E+00
5293,   2.148485E+00,   2.354545E+00
5294,   2.148485E+00,   2.378788E+00
5295,   2.148485E+00,   2.403030E+00
5296,   2.148485E+00,   2.427273E+00
5297,   2.148485E+00,   2.451515E+00
5298,   2.148485E+00,   2.475758E+00
5299,   2.148485E+00,   2.500000E+00
5300,   2.187879E+00,   1.000000E-01
5301,   2.187879E+00,   1.242424E-01
5302,   2.187879E+00,   1.484848E-01
5303,   2.187879E+00,   1.727273E-01
5304,   2.187879E+00,   1.969697E-01
5305,   2.187879E+00,   2.212121E-01
5306,   2.187879E+00,   2.454545E-01
5307,   2.187879E+00,   2.696970E-01
5308,   2.187879E+00,   2.939394E-01
5309,   2.187879E+00,   3.181818E-01
5310,   2.187879E+00,   3.424242E-01
5311,   2.187879E+00,   3.666667E-01
5312,   2.187879E+00,   3.909091E-01
5313,   2.187879E+00,   4.151515E-01
5314,   2.187879E+00,   4.393939E-01
5315,   2.187879E+00,   4.636364E-01
5316,   2.187879E+00,   4.878788E-01
5317,   2.187879E+00,   5.121212E-01
5318,   2.187879E+00,   5.363636E-01
5319,   2.187879E+00,   5.606061E-01
5320,   2.187879E+00,   5.848485E-01
5321,   2.187879E+00,   6.090909E-01
5322,   2.187879E+00,   6.333333E-01
5323,   2.187879E+00,   6.575758E-01
5324,   2.187879E+00,   6.818182E-01
5325,   2.187879E+00,   7.060606E-01
5326,   2.187879E+00,   7.303030E-01
5327,   2.187879E+00,   7.545455E-01
5328,   2.187879E+00,   7.787879E-01
5329,   2.187879E+00,   8.030303E-01
5330,   2.187879E+00,   8.272727E-01
5331,   2.187879E+00,   8.515152E-01
5332,   2.187879E+00,   8.757576E-01
5333,   2.187879E+00,   9.000000E-01
5334,   2.187879E+00,   9.242424E-01
5335,   2.187879E+00,   9.484848E-01
5336,   2.187879E+00,   9.727273E-01
5337,   2.187879E+00,   9.969697E-01
5338,   2.187879E+00,   1.021212E+00
5339,   2.187879E+00,   1.045455E+00
5340,   2.187879E+00,   1.069697E+00
5341,   2.187879E+00,   1.093939E+00
5342,   2.187879E+00,   1.118182E+00
5343,   2.187879E+00,   1.142424E+00
5344,   2.187879E+00,   1.166667E+00
5345,   2.187879E+00,   1.190909E+00
5346,   2.187879E+00,   1.215152E+00
5347,   2.187879E+00,   1.239394E+00
5348,   2.187879E+00,   1.263636E+00
5349,   2.187879E+00,   1.287879E+00
5350,   2.187879E+00,   1.312121E+00
5351,   2.187879E+00,   1.336364E+00
5352,   2.187879E+00,   1.360606E+00
5353,   2.187879E+00,   1.384848E+00
5354,   2.187879E+00,   1.409091E+00
5355,   2.187879E+00,   1.433333E+00
5356,   2.187879E+00,   1.457576E+00
5357,   2.187879E+00,   1.481818E+00
5358,   2.187879E+00,   1.506061E+00
5359,   2.187879E+00,   1.530303E+00
5360,   2.187879E+00,   1.554545E+00
5361,   2.187879E+00,   1.578788E+00
5362,   2.187879E+00,   1.603030E+00
5363,   2.187879E+00,   1.627273E+00
5364,   2.187879E+00,   1.651515E+00
5365,   2.187879E+00,   1.675758E+00
5366,   2.187879E+00,   1.700000E+00
5367,   2.187879E+00,   1.724242E+00
5368,   2.187879E+00,   1.748485E+00
5369,   2.187879E+00,   1.772727E+00
5370,   2.187879E+00,   1.796970E+00
5371,   2.187879E+00,   1.821212E+00
5372,   2.187879E+00,   1.845455E+00
5373,   2.187879E+00,   1.869697E+00
5374,   2.187879E+00,   1.893939E+00
5375,   2.187879E+00,   1.918182E+00
5376,   2.187879E+00,   1.942424E+00
5377,   2.187879E+00,   1.966667E+00
5378,   2.187879E+00,   1.990909E+00
5379,   2.187879E+00,   2.015152E+00
5380,   2.187879E+00,   2.039394E+00
5381,   2.187879E+00,   2.063636E+00
5382,   2.187879E+00,   2.087879E+00
5383,   2.187879E+00,   2.112121E+00
5384,   2.187879E+00,   2.136364E+00
5385,   2.187879E+00,   2.160606E+00
5386,   2.187879E+00,   2.184848E+00
5387,   2.187879E+00,   2.209091E+00
5388,   2.187879E+00,   2.233333E+00
5389,   2.187879E+00,   2.257576E+00
5390,   2.187879E+00,   2.281818E+00
5391,   2.187879E+00,   2.306061E+00
5392,   2.187879E+00,   2.330303E+00
5393,   2.187879E+00,   2.354545E+00
5394,   2.187879E+00,   2.378788E+00
5395,   2.187879E+00,   2.403030E+00
5396,   2.187879E+00,   2.427273E+00
5397,   2.187879E+00,   2.451515E+00
5398,   2.187879E+00,   2.475758E+00
5399,   2.187879E+00,   2.500000E+00
5400,   2.227273E+00,   1.000000E-01
5401,   2.227273E+00,   1.242424E-01
5402,   2.227273E+00,   1.484848E-01
5403,   2.227273E+00,   1.727273E-01
5404,   2.227273E+00,   1.969697E-01
5405,   2.227273E+00,   2.212121E-01
5406,   2.227273E+00,   2.454545E-01
5407,   2.227273E+00,   2.696970E-01
5408,   2.227273E+00,   2.939394E-01
5409,   2.227273E+00,   3.181818E-01
5410,   2.227273E+00,   3.424242E-01
5411,   2.227273E+00,   3.666667E-01
5412,   2.227273E+00,   3.909091E-01
5413,   2.227273E+00,   4.151515E-01
5414,   2.227273E+00,   4.393939E-01
5415,   2.227273E+00,   4.636364E-01
5416,   2.227273E+00,   4.878788E-01
5417,   2.227273E+00,   5.121212E-01
5418,   2.227273E+00,   5.363636E-01
5419,   2.227273E+00,   5.606061E-01
5420,   2.227273E+00,   5.848485E-01
5421,   2.227273E+00,   6.090909E-01
5422,   2.227273E+00,   6.333333E-01
5423,   2.227273E+00,   6.575758E-01
5424,   2.227273E+00,   6.818182E-01
5425,   2.227273E+00,   7.060606E-01
5426,   2.227273E+00,   7.303030E-01
5427,   2.227273E+00,   7.545455E-01
5428,   2.227273E+00,   7.787879E-01
5429,   2.227273E+00,   8.030303E-01
5430,   2.227273E+00,   8.272727E-01
5431,   2.227273E+00,   8.515152E-01
5432,   2.227273E+00,   8.757576E-01
5433,   2.227273E+00,   9.000000E-01
5434,   2.227273E+00,   9.242424E-01
5435,   2.227273E+00,   9.484848E-01
5436,   2.227273E+00,   9.727273E-01
5437,   2.227273E+00,   9.969697E-01
5438,   2.227273E+00,   1.021212E+00
5439,   2.227273E+00,   1.045455E+00
5440,   2.227273E+00,   1.069697E+00
5441,   2.227273E+00,   1.093939E+00
5442,   2.227273E+00,   1.118182E+00
5443,   2.227273E+00,   1.142424E+00
5444,   2.227273E+00,   1.166667E+00
5445,   2.227273E+00,   1.190909E+00
5446,   2.227273E+00,   1.215152E+00
5447,   2.227273E+00,   1.239394E+00
5448,   2.227273E+00,   1.263636E+00
5449,   2.227273E+00,   1.287879E+00
5450,   2.227273E+00,   1.312121E+00
5451,   2.227273E+00,   1.336364E+00
5452,   2.227273E+00,   1.360606E+00
5453,   2.227273E+00,   1.384848E+00
5454,   2.227273E+00,   1.409091E+00
5455,   2.227273E+00,   1.433333E+00
5456,   2.227273E+00,   1.457576E+00
5457,   2.227273E+00,   1.481818E+00
5458,   2.227273E+00,   1.506061E+00
5459,   2.227273E+00,   1.530303E+00
5460,   2.227273E+00,   1.554545E+00
5461,   2.227273E+00,   1.578788E+00
5462,   2.227273E+00,   1.603030E+00
5463,   2.227273E+00,   1.627273E+00
5464,   2.227273E+00,   1.651515E+00
5465,   2.227273E+00,   1.675758E+00
5466,   2.227273E+00,   1.700000E+00
5467,   2.227273E+00,   1.724242E+00
5468,   2.227273E+00,   1.748485E+00
5469,   2.227273E+00,   1.772727E+00
5470,   2.227273E+00,   1.796970E+00
5471,   2.227273E+00,   1.821212E+00
5472,   2.227273E+00,   1.845455E+00
5473,   2.227273E+00,   1.869697E+00
5474,   2.227273E+00,   1.893939E+00
5475,   2.227273E+00,   1.918182E+00
5476,   2.227273E+00,   1.942424E+00
5477,   2.227273E+00,   1.966667E+00
5478,   2.227273E+00,   1.990909E+00
5479,   2.227273E+00,   2.015152E+00
5480,   2.227273E+00,   2.039394E+00
5481,   2.227273E+00,   2.063636E+00
5482,   2.227273E+00,   2.087879E+00
5483,   2.227273E+00,   2.112121E+00
5484,   2.227273E+00,   2.136364E+00
5485,   2.227273E+00,   2.160606E+00
5486,   2.227273E+00,   2.184848E+00
5487,   2.227273E+00,   2.209091E+00
5488,   2.227273E+00,   2.233333E+00
5489,   2.227273E+00,   2.257576E+00
5490,   2.227273E+00,   2.281818E+00
5491,   2.227273E+00,   2.306061E+00
5492,   2.227273E+00,   2.330303E+00
5493,   2.227273E+00,   2.354545E+00
5494,   2.227273E+00,   2.378788E+00
5495,   2.227273E+00,   2.403030E+00
5496,   2.227273E+00,   2.427273E+00
5497,   2.227273E+00,   2.451515E+00
5498,   2.227273E+00,   2.475758E+00
5499,   2.227273E+00,   2.500000E+00
5500,   2.266667E+00,   1.000000E-01
5501,   2.266667E+00,   1.242424E-01
5502,   2.266667E+00,   1.484848E-01
5503,   2.266667E+00,   1.727273E-01
5504,   2.266667E+00,   1.969697E-01
5505,   2.266667E+00,   2.212121E-01
