run_id,hk1,cal_flux,fore_flux
1155,   1.930612E+00,   3.448980E-01,1.0
1156,   1.930612E+00,   3.938776E-01,1.0
1157,   1.930612E+00,   4.428571E-01,1.0
1158,   1.930612E+00,   4.918367E-01,1.0
1159,   1.930612E+00,   5.408163E-01,1.0
1160,   1.930612E+00,   5.897959E-01,1.0
1161,   1.930612E+00,   6.387755E-01,1.0
1162,   1.930612E+00,   6.877551E-01,1.0
1163,   1.930612E+00,   7.367347E-01,1.0
1164,   1.930612E+00,   7.857143E-01,1.0
1165,   1.930612E+00,   8.346939E-01,1.0
1166,   1.930612E+00,   8.836735E-01,1.0
1167,   1.930612E+00,   9.326531E-01,1.0
1168,   1.930612E+00,   9.816327E-01,1.0
1169,   1.930612E+00,   1.030612E+00,1.0
1170,   1.930612E+00,   1.079592E+00,1.0
1171,   1.930612E+00,   1.128571E+00,1.0
1172,   1.930612E+00,   1.177551E+00,1.0
1173,   1.930612E+00,   1.226531E+00,1.0
1174,   1.930612E+00,   1.275510E+00,1.0
1175,   1.930612E+00,   1.324490E+00,1.0
1176,   1.930612E+00,   1.373469E+00,1.0
1177,   1.930612E+00,   1.422449E+00,1.0
1178,   1.930612E+00,   1.471429E+00,1.0
1179,   1.930612E+00,   1.520408E+00,1.0
1180,   1.930612E+00,   1.569388E+00,1.0
1181,   1.930612E+00,   1.618367E+00,1.0
1182,   1.930612E+00,   1.667347E+00,1.0
1183,   1.930612E+00,   1.716327E+00,1.0
1184,   1.930612E+00,   1.765306E+00,1.0
1185,   1.930612E+00,   1.814286E+00,1.0
1186,   1.930612E+00,   1.863265E+00,1.0
1187,   1.930612E+00,   1.912245E+00,1.0
1188,   1.930612E+00,   1.961224E+00,1.0
1189,   1.930612E+00,   2.010204E+00,1.0
1190,   1.930612E+00,   2.059184E+00,1.0
1191,   1.930612E+00,   2.108163E+00,1.0
1192,   1.930612E+00,   2.157143E+00,1.0
1193,   1.930612E+00,   2.206122E+00,1.0
1194,   1.930612E+00,   2.255102E+00,1.0
1195,   1.930612E+00,   2.304082E+00,1.0
1196,   1.930612E+00,   2.353061E+00,1.0
1197,   1.930612E+00,   2.402041E+00,1.0
1198,   1.930612E+00,   2.451020E+00,1.0
1199,   1.930612E+00,   2.500000E+00,1.0
1200,   2.010204E+00,   1.000000E-01,1.0
1201,   2.010204E+00,   1.489796E-01,1.0
1202,   2.010204E+00,   1.979592E-01,1.0
1203,   2.010204E+00,   2.469388E-01,1.0
1204,   2.010204E+00,   2.959184E-01,1.0
1205,   2.010204E+00,   3.448980E-01,1.0
1206,   2.010204E+00,   3.938776E-01,1.0
1207,   2.010204E+00,   4.428571E-01,1.0
1208,   2.010204E+00,   4.918367E-01,1.0
1209,   2.010204E+00,   5.408163E-01,1.0
1210,   2.010204E+00,   5.897959E-01,1.0
1211,   2.010204E+00,   6.387755E-01,1.0
1212,   2.010204E+00,   6.877551E-01,1.0
1213,   2.010204E+00,   7.367347E-01,1.0
1214,   2.010204E+00,   7.857143E-01,1.0
1215,   2.010204E+00,   8.346939E-01,1.0
1216,   2.010204E+00,   8.836735E-01,1.0
1217,   2.010204E+00,   9.326531E-01,1.0
1218,   2.010204E+00,   9.816327E-01,1.0
1219,   2.010204E+00,   1.030612E+00,1.0
1220,   2.010204E+00,   1.079592E+00,1.0
1221,   2.010204E+00,   1.128571E+00,1.0
1222,   2.010204E+00,   1.177551E+00,1.0
1223,   2.010204E+00,   1.226531E+00,1.0
1224,   2.010204E+00,   1.275510E+00,1.0
1225,   2.010204E+00,   1.324490E+00,1.0
1226,   2.010204E+00,   1.373469E+00,1.0
1227,   2.010204E+00,   1.422449E+00,1.0
1228,   2.010204E+00,   1.471429E+00,1.0
1229,   2.010204E+00,   1.520408E+00,1.0
1230,   2.010204E+00,   1.569388E+00,1.0
1231,   2.010204E+00,   1.618367E+00,1.0
1232,   2.010204E+00,   1.667347E+00,1.0
1233,   2.010204E+00,   1.716327E+00,1.0
1234,   2.010204E+00,   1.765306E+00,1.0
1235,   2.010204E+00,   1.814286E+00,1.0
1236,   2.010204E+00,   1.863265E+00,1.0
1237,   2.010204E+00,   1.912245E+00,1.0
1238,   2.010204E+00,   1.961224E+00,1.0
1239,   2.010204E+00,   2.010204E+00,1.0
1240,   2.010204E+00,   2.059184E+00,1.0
1241,   2.010204E+00,   2.108163E+00,1.0
1242,   2.010204E+00,   2.157143E+00,1.0
1243,   2.010204E+00,   2.206122E+00,1.0
1244,   2.010204E+00,   2.255102E+00,1.0
1245,   2.010204E+00,   2.304082E+00,1.0
1246,   2.010204E+00,   2.353061E+00,1.0
1247,   2.010204E+00,   2.402041E+00,1.0
1248,   2.010204E+00,   2.451020E+00,1.0
1249,   2.010204E+00,   2.500000E+00,1.0
1250,   2.089796E+00,   1.000000E-01,1.0
1251,   2.089796E+00,   1.489796E-01,1.0
1252,   2.089796E+00,   1.979592E-01,1.0
1253,   2.089796E+00,   2.469388E-01,1.0
1254,   2.089796E+00,   2.959184E-01,1.0
1255,   2.089796E+00,   3.448980E-01,1.0
1256,   2.089796E+00,   3.938776E-01,1.0
1257,   2.089796E+00,   4.428571E-01,1.0
1258,   2.089796E+00,   4.918367E-01,1.0
1259,   2.089796E+00,   5.408163E-01,1.0
1260,   2.089796E+00,   5.897959E-01,1.0
1261,   2.089796E+00,   6.387755E-01,1.0
1262,   2.089796E+00,   6.877551E-01,1.0
1263,   2.089796E+00,   7.367347E-01,1.0
1264,   2.089796E+00,   7.857143E-01,1.0
1265,   2.089796E+00,   8.346939E-01,1.0
1266,   2.089796E+00,   8.836735E-01,1.0
1267,   2.089796E+00,   9.326531E-01,1.0
1268,   2.089796E+00,   9.816327E-01,1.0
1269,   2.089796E+00,   1.030612E+00,1.0
1270,   2.089796E+00,   1.079592E+00,1.0
1271,   2.089796E+00,   1.128571E+00,1.0
1272,   2.089796E+00,   1.177551E+00,1.0
1273,   2.089796E+00,   1.226531E+00,1.0
1274,   2.089796E+00,   1.275510E+00,1.0
1275,   2.089796E+00,   1.324490E+00,1.0
1276,   2.089796E+00,   1.373469E+00,1.0
1277,   2.089796E+00,   1.422449E+00,1.0
1278,   2.089796E+00,   1.471429E+00,1.0
1279,   2.089796E+00,   1.520408E+00,1.0
1280,   2.089796E+00,   1.569388E+00,1.0
1281,   2.089796E+00,   1.618367E+00,1.0
1282,   2.089796E+00,   1.667347E+00,1.0
1283,   2.089796E+00,   1.716327E+00,1.0
1284,   2.089796E+00,   1.765306E+00,1.0
1285,   2.089796E+00,   1.814286E+00,1.0
1286,   2.089796E+00,   1.863265E+00,1.0
1287,   2.089796E+00,   1.912245E+00,1.0
1288,   2.089796E+00,   1.961224E+00,1.0
1289,   2.089796E+00,   2.010204E+00,1.0
1290,   2.089796E+00,   2.059184E+00,1.0
1291,   2.089796E+00,   2.108163E+00,1.0
1292,   2.089796E+00,   2.157143E+00,1.0
1293,   2.089796E+00,   2.206122E+00,1.0
1294,   2.089796E+00,   2.255102E+00,1.0
1295,   2.089796E+00,   2.304082E+00,1.0
1296,   2.089796E+00,   2.353061E+00,1.0
1297,   2.089796E+00,   2.402041E+00,1.0
1298,   2.089796E+00,   2.451020E+00,1.0
1299,   2.089796E+00,   2.500000E+00,1.0
1300,   2.169388E+00,   1.000000E-01,1.0
1301,   2.169388E+00,   1.489796E-01,1.0
1302,   2.169388E+00,   1.979592E-01,1.0
1303,   2.169388E+00,   2.469388E-01,1.0
1304,   2.169388E+00,   2.959184E-01,1.0
1305,   2.169388E+00,   3.448980E-01,1.0
1306,   2.169388E+00,   3.938776E-01,1.0
1307,   2.169388E+00,   4.428571E-01,1.0
1308,   2.169388E+00,   4.918367E-01,1.0
1309,   2.169388E+00,   5.408163E-01,1.0
1310,   2.169388E+00,   5.897959E-01,1.0
1311,   2.169388E+00,   6.387755E-01,1.0
1312,   2.169388E+00,   6.877551E-01,1.0
1313,   2.169388E+00,   7.367347E-01,1.0
1314,   2.169388E+00,   7.857143E-01,1.0
1315,   2.169388E+00,   8.346939E-01,1.0
1316,   2.169388E+00,   8.836735E-01,1.0
1317,   2.169388E+00,   9.326531E-01,1.0
1318,   2.169388E+00,   9.816327E-01,1.0
1319,   2.169388E+00,   1.030612E+00,1.0
1320,   2.169388E+00,   1.079592E+00,1.0
1321,   2.169388E+00,   1.128571E+00,1.0
1322,   2.169388E+00,   1.177551E+00,1.0
1323,   2.169388E+00,   1.226531E+00,1.0
1324,   2.169388E+00,   1.275510E+00,1.0
1325,   2.169388E+00,   1.324490E+00,1.0
1326,   2.169388E+00,   1.373469E+00,1.0
1327,   2.169388E+00,   1.422449E+00,1.0
1328,   2.169388E+00,   1.471429E+00,1.0
1329,   2.169388E+00,   1.520408E+00,1.0
1330,   2.169388E+00,   1.569388E+00,1.0
1331,   2.169388E+00,   1.618367E+00,1.0
1332,   2.169388E+00,   1.667347E+00,1.0
1333,   2.169388E+00,   1.716327E+00,1.0
1334,   2.169388E+00,   1.765306E+00,1.0
1335,   2.169388E+00,   1.814286E+00,1.0
1336,   2.169388E+00,   1.863265E+00,1.0
1337,   2.169388E+00,   1.912245E+00,1.0
1338,   2.169388E+00,   1.961224E+00,1.0
1339,   2.169388E+00,   2.010204E+00,1.0
1340,   2.169388E+00,   2.059184E+00,1.0
1341,   2.169388E+00,   2.108163E+00,1.0
1342,   2.169388E+00,   2.157143E+00,1.0
1343,   2.169388E+00,   2.206122E+00,1.0
1344,   2.169388E+00,   2.255102E+00,1.0
1345,   2.169388E+00,   2.304082E+00,1.0
1346,   2.169388E+00,   2.353061E+00,1.0
1347,   2.169388E+00,   2.402041E+00,1.0
1348,   2.169388E+00,   2.451020E+00,1.0
1349,   2.169388E+00,   2.500000E+00,1.0
1350,   2.248980E+00,   1.000000E-01,1.0
1351,   2.248980E+00,   1.489796E-01,1.0
1352,   2.248980E+00,   1.979592E-01,1.0
1353,   2.248980E+00,   2.469388E-01,1.0
1354,   2.248980E+00,   2.959184E-01,1.0
1355,   2.248980E+00,   3.448980E-01,1.0
1356,   2.248980E+00,   3.938776E-01,1.0
1357,   2.248980E+00,   4.428571E-01,1.0
1358,   2.248980E+00,   4.918367E-01,1.0
1359,   2.248980E+00,   5.408163E-01,1.0
1360,   2.248980E+00,   5.897959E-01,1.0
1361,   2.248980E+00,   6.387755E-01,1.0
1362,   2.248980E+00,   6.877551E-01,1.0
1363,   2.248980E+00,   7.367347E-01,1.0
1364,   2.248980E+00,   7.857143E-01,1.0
1365,   2.248980E+00,   8.346939E-01,1.0
1366,   2.248980E+00,   8.836735E-01,1.0
1367,   2.248980E+00,   9.326531E-01,1.0
1368,   2.248980E+00,   9.816327E-01,1.0
1369,   2.248980E+00,   1.030612E+00,1.0
1370,   2.248980E+00,   1.079592E+00,1.0
1371,   2.248980E+00,   1.128571E+00,1.0
1372,   2.248980E+00,   1.177551E+00,1.0
1373,   2.248980E+00,   1.226531E+00,1.0
1374,   2.248980E+00,   1.275510E+00,1.0
1375,   2.248980E+00,   1.324490E+00,1.0
1376,   2.248980E+00,   1.373469E+00,1.0
1377,   2.248980E+00,   1.422449E+00,1.0
1378,   2.248980E+00,   1.471429E+00,1.0
1379,   2.248980E+00,   1.520408E+00,1.0
1380,   2.248980E+00,   1.569388E+00,1.0
1381,   2.248980E+00,   1.618367E+00,1.0
1382,   2.248980E+00,   1.667347E+00,1.0
1383,   2.248980E+00,   1.716327E+00,1.0
1384,   2.248980E+00,   1.765306E+00,1.0
1385,   2.248980E+00,   1.814286E+00,1.0
1386,   2.248980E+00,   1.863265E+00,1.0
1387,   2.248980E+00,   1.912245E+00,1.0
1388,   2.248980E+00,   1.961224E+00,1.0
1389,   2.248980E+00,   2.010204E+00,1.0
1390,   2.248980E+00,   2.059184E+00,1.0
1391,   2.248980E+00,   2.108163E+00,1.0
1392,   2.248980E+00,   2.157143E+00,1.0
1393,   2.248980E+00,   2.206122E+00,1.0
1394,   2.248980E+00,   2.255102E+00,1.0
1395,   2.248980E+00,   2.304082E+00,1.0
1396,   2.248980E+00,   2.353061E+00,1.0
1397,   2.248980E+00,   2.402041E+00,1.0
1398,   2.248980E+00,   2.451020E+00,1.0
1399,   2.248980E+00,   2.500000E+00,1.0
1400,   2.328571E+00,   1.000000E-01,1.0
1401,   2.328571E+00,   1.489796E-01,1.0
1402,   2.328571E+00,   1.979592E-01,1.0
1403,   2.328571E+00,   2.469388E-01,1.0
1404,   2.328571E+00,   2.959184E-01,1.0
1405,   2.328571E+00,   3.448980E-01,1.0
1406,   2.328571E+00,   3.938776E-01,1.0
1407,   2.328571E+00,   4.428571E-01,1.0
1408,   2.328571E+00,   4.918367E-01,1.0
1409,   2.328571E+00,   5.408163E-01,1.0
1410,   2.328571E+00,   5.897959E-01,1.0
1411,   2.328571E+00,   6.387755E-01,1.0
1412,   2.328571E+00,   6.877551E-01,1.0
1413,   2.328571E+00,   7.367347E-01,1.0
1414,   2.328571E+00,   7.857143E-01,1.0
1415,   2.328571E+00,   8.346939E-01,1.0
1416,   2.328571E+00,   8.836735E-01,1.0
1417,   2.328571E+00,   9.326531E-01,1.0
1418,   2.328571E+00,   9.816327E-01,1.0
1419,   2.328571E+00,   1.030612E+00,1.0
1420,   2.328571E+00,   1.079592E+00,1.0
1421,   2.328571E+00,   1.128571E+00,1.0
1422,   2.328571E+00,   1.177551E+00,1.0
1423,   2.328571E+00,   1.226531E+00,1.0
1424,   2.328571E+00,   1.275510E+00,1.0
1425,   2.328571E+00,   1.324490E+00,1.0
1426,   2.328571E+00,   1.373469E+00,1.0
1427,   2.328571E+00,   1.422449E+00,1.0
1428,   2.328571E+00,   1.471429E+00,1.0
1429,   2.328571E+00,   1.520408E+00,1.0
1430,   2.328571E+00,   1.569388E+00,1.0
1431,   2.328571E+00,   1.618367E+00,1.0
1432,   2.328571E+00,   1.667347E+00,1.0
1433,   2.328571E+00,   1.716327E+00,1.0
1434,   2.328571E+00,   1.765306E+00,1.0
1435,   2.328571E+00,   1.814286E+00,1.0
1436,   2.328571E+00,   1.863265E+00,1.0
1437,   2.328571E+00,   1.912245E+00,1.0
1438,   2.328571E+00,   1.961224E+00,1.0
1439,   2.328571E+00,   2.010204E+00,1.0
1440,   2.328571E+00,   2.059184E+00,1.0
1441,   2.328571E+00,   2.108163E+00,1.0
1442,   2.328571E+00,   2.157143E+00,1.0
1443,   2.328571E+00,   2.206122E+00,1.0
1444,   2.328571E+00,   2.255102E+00,1.0
1445,   2.328571E+00,   2.304082E+00,1.0
1446,   2.328571E+00,   2.353061E+00,1.0
1447,   2.328571E+00,   2.402041E+00,1.0
1448,   2.328571E+00,   2.451020E+00,1.0
1449,   2.328571E+00,   2.500000E+00,1.0
1450,   2.408163E+00,   1.000000E-01,1.0
1451,   2.408163E+00,   1.489796E-01,1.0
1452,   2.408163E+00,   1.979592E-01,1.0
1453,   2.408163E+00,   2.469388E-01,1.0
1454,   2.408163E+00,   2.959184E-01,1.0
1455,   2.408163E+00,   3.448980E-01,1.0
1456,   2.408163E+00,   3.938776E-01,1.0
1457,   2.408163E+00,   4.428571E-01,1.0
1458,   2.408163E+00,   4.918367E-01,1.0
1459,   2.408163E+00,   5.408163E-01,1.0
1460,   2.408163E+00,   5.897959E-01,1.0
1461,   2.408163E+00,   6.387755E-01,1.0
1462,   2.408163E+00,   6.877551E-01,1.0
1463,   2.408163E+00,   7.367347E-01,1.0
1464,   2.408163E+00,   7.857143E-01,1.0
1465,   2.408163E+00,   8.346939E-01,1.0
1466,   2.408163E+00,   8.836735E-01,1.0
1467,   2.408163E+00,   9.326531E-01,1.0
1468,   2.408163E+00,   9.816327E-01,1.0
1469,   2.408163E+00,   1.030612E+00,1.0
1470,   2.408163E+00,   1.079592E+00,1.0
1471,   2.408163E+00,   1.128571E+00,1.0
1472,   2.408163E+00,   1.177551E+00,1.0
1473,   2.408163E+00,   1.226531E+00,1.0
1474,   2.408163E+00,   1.275510E+00,1.0
1475,   2.408163E+00,   1.324490E+00,1.0
1476,   2.408163E+00,   1.373469E+00,1.0
1477,   2.408163E+00,   1.422449E+00,1.0
1478,   2.408163E+00,   1.471429E+00,1.0
1479,   2.408163E+00,   1.520408E+00,1.0
1480,   2.408163E+00,   1.569388E+00,1.0
1481,   2.408163E+00,   1.618367E+00,1.0
1482,   2.408163E+00,   1.667347E+00,1.0
1483,   2.408163E+00,   1.716327E+00,1.0
1484,   2.408163E+00,   1.765306E+00,1.0
1485,   2.408163E+00,   1.814286E+00,1.0
1486,   2.408163E+00,   1.863265E+00,1.0
1487,   2.408163E+00,   1.912245E+00,1.0
1488,   2.408163E+00,   1.961224E+00,1.0
1489,   2.408163E+00,   2.010204E+00,1.0
1490,   2.408163E+00,   2.059184E+00,1.0
1491,   2.408163E+00,   2.108163E+00,1.0
1492,   2.408163E+00,   2.157143E+00,1.0
1493,   2.408163E+00,   2.206122E+00,1.0
1494,   2.408163E+00,   2.255102E+00,1.0
1495,   2.408163E+00,   2.304082E+00,1.0
1496,   2.408163E+00,   2.353061E+00,1.0
1497,   2.408163E+00,   2.402041E+00,1.0
1498,   2.408163E+00,   2.451020E+00,1.0
1499,   2.408163E+00,   2.500000E+00,1.0
1500,   2.487755E+00,   1.000000E-01,1.0
1501,   2.487755E+00,   1.489796E-01,1.0
1502,   2.487755E+00,   1.979592E-01,1.0
1503,   2.487755E+00,   2.469388E-01,1.0
1504,   2.487755E+00,   2.959184E-01,1.0
1505,   2.487755E+00,   3.448980E-01,1.0
1506,   2.487755E+00,   3.938776E-01,1.0
1507,   2.487755E+00,   4.428571E-01,1.0
1508,   2.487755E+00,   4.918367E-01,1.0
1509,   2.487755E+00,   5.408163E-01,1.0
1510,   2.487755E+00,   5.897959E-01,1.0
1511,   2.487755E+00,   6.387755E-01,1.0
1512,   2.487755E+00,   6.877551E-01,1.0
1513,   2.487755E+00,   7.367347E-01,1.0
1514,   2.487755E+00,   7.857143E-01,1.0
1515,   2.487755E+00,   8.346939E-01,1.0
1516,   2.487755E+00,   8.836735E-01,1.0
1517,   2.487755E+00,   9.326531E-01,1.0
1518,   2.487755E+00,   9.816327E-01,1.0
1519,   2.487755E+00,   1.030612E+00,1.0
1520,   2.487755E+00,   1.079592E+00,1.0
1521,   2.487755E+00,   1.128571E+00,1.0
1522,   2.487755E+00,   1.177551E+00,1.0
1523,   2.487755E+00,   1.226531E+00,1.0
1524,   2.487755E+00,   1.275510E+00,1.0
1525,   2.487755E+00,   1.324490E+00,1.0
1526,   2.487755E+00,   1.373469E+00,1.0
1527,   2.487755E+00,   1.422449E+00,1.0
1528,   2.487755E+00,   1.471429E+00,1.0
1529,   2.487755E+00,   1.520408E+00,1.0
1530,   2.487755E+00,   1.569388E+00,1.0
1531,   2.487755E+00,   1.618367E+00,1.0
1532,   2.487755E+00,   1.667347E+00,1.0
1533,   2.487755E+00,   1.716327E+00,1.0
1534,   2.487755E+00,   1.765306E+00,1.0
1535,   2.487755E+00,   1.814286E+00,1.0
1536,   2.487755E+00,   1.863265E+00,1.0
1537,   2.487755E+00,   1.912245E+00,1.0
1538,   2.487755E+00,   1.961224E+00,1.0
1539,   2.487755E+00,   2.010204E+00,1.0
1540,   2.487755E+00,   2.059184E+00,1.0
1541,   2.487755E+00,   2.108163E+00,1.0
1542,   2.487755E+00,   2.157143E+00,1.0
1543,   2.487755E+00,   2.206122E+00,1.0
1544,   2.487755E+00,   2.255102E+00,1.0
1545,   2.487755E+00,   2.304082E+00,1.0
1546,   2.487755E+00,   2.353061E+00,1.0
1547,   2.487755E+00,   2.402041E+00,1.0
1548,   2.487755E+00,   2.451020E+00,1.0
1549,   2.487755E+00,   2.500000E+00,1.0
1550,   2.567347E+00,   1.000000E-01,1.0
1551,   2.567347E+00,   1.489796E-01,1.0
1552,   2.567347E+00,   1.979592E-01,1.0
1553,   2.567347E+00,   2.469388E-01,1.0
1554,   2.567347E+00,   2.959184E-01,1.0
1555,   2.567347E+00,   3.448980E-01,1.0
1556,   2.567347E+00,   3.938776E-01,1.0
1557,   2.567347E+00,   4.428571E-01,1.0
1558,   2.567347E+00,   4.918367E-01,1.0
1559,   2.567347E+00,   5.408163E-01,1.0
1560,   2.567347E+00,   5.897959E-01,1.0
1561,   2.567347E+00,   6.387755E-01,1.0
1562,   2.567347E+00,   6.877551E-01,1.0
1563,   2.567347E+00,   7.367347E-01,1.0
1564,   2.567347E+00,   7.857143E-01,1.0
1565,   2.567347E+00,   8.346939E-01,1.0
1566,   2.567347E+00,   8.836735E-01,1.0
1567,   2.567347E+00,   9.326531E-01,1.0
1568,   2.567347E+00,   9.816327E-01,1.0
1569,   2.567347E+00,   1.030612E+00,1.0
1570,   2.567347E+00,   1.079592E+00,1.0
1571,   2.567347E+00,   1.128571E+00,1.0
1572,   2.567347E+00,   1.177551E+00,1.0
1573,   2.567347E+00,   1.226531E+00,1.0
1574,   2.567347E+00,   1.275510E+00,1.0
1575,   2.567347E+00,   1.324490E+00,1.0
1576,   2.567347E+00,   1.373469E+00,1.0
1577,   2.567347E+00,   1.422449E+00,1.0
1578,   2.567347E+00,   1.471429E+00,1.0
1579,   2.567347E+00,   1.520408E+00,1.0
1580,   2.567347E+00,   1.569388E+00,1.0
1581,   2.567347E+00,   1.618367E+00,1.0
1582,   2.567347E+00,   1.667347E+00,1.0
1583,   2.567347E+00,   1.716327E+00,1.0
1584,   2.567347E+00,   1.765306E+00,1.0
1585,   2.567347E+00,   1.814286E+00,1.0
1586,   2.567347E+00,   1.863265E+00,1.0
1587,   2.567347E+00,   1.912245E+00,1.0
1588,   2.567347E+00,   1.961224E+00,1.0
1589,   2.567347E+00,   2.010204E+00,1.0
1590,   2.567347E+00,   2.059184E+00,1.0
1591,   2.567347E+00,   2.108163E+00,1.0
1592,   2.567347E+00,   2.157143E+00,1.0
1593,   2.567347E+00,   2.206122E+00,1.0
1594,   2.567347E+00,   2.255102E+00,1.0
1595,   2.567347E+00,   2.304082E+00,1.0
1596,   2.567347E+00,   2.353061E+00,1.0
1597,   2.567347E+00,   2.402041E+00,1.0
1598,   2.567347E+00,   2.451020E+00,1.0
1599,   2.567347E+00,   2.500000E+00,1.0
1600,   2.646939E+00,   1.000000E-01,1.0
1601,   2.646939E+00,   1.489796E-01,1.0
1602,   2.646939E+00,   1.979592E-01,1.0
1603,   2.646939E+00,   2.469388E-01,1.0
1604,   2.646939E+00,   2.959184E-01,1.0
1605,   2.646939E+00,   3.448980E-01,1.0
1606,   2.646939E+00,   3.938776E-01,1.0
1607,   2.646939E+00,   4.428571E-01,1.0
1608,   2.646939E+00,   4.918367E-01,1.0
1609,   2.646939E+00,   5.408163E-01,1.0
1610,   2.646939E+00,   5.897959E-01,1.0
1611,   2.646939E+00,   6.387755E-01,1.0
1612,   2.646939E+00,   6.877551E-01,1.0
1613,   2.646939E+00,   7.367347E-01,1.0
1614,   2.646939E+00,   7.857143E-01,1.0
1615,   2.646939E+00,   8.346939E-01,1.0
1616,   2.646939E+00,   8.836735E-01,1.0
1617,   2.646939E+00,   9.326531E-01,1.0
1618,   2.646939E+00,   9.816327E-01,1.0
1619,   2.646939E+00,   1.030612E+00,1.0
1620,   2.646939E+00,   1.079592E+00,1.0
1621,   2.646939E+00,   1.128571E+00,1.0
1622,   2.646939E+00,   1.177551E+00,1.0
1623,   2.646939E+00,   1.226531E+00,1.0
1624,   2.646939E+00,   1.275510E+00,1.0
1625,   2.646939E+00,   1.324490E+00,1.0
1626,   2.646939E+00,   1.373469E+00,1.0
1627,   2.646939E+00,   1.422449E+00,1.0
1628,   2.646939E+00,   1.471429E+00,1.0
1629,   2.646939E+00,   1.520408E+00,1.0
1630,   2.646939E+00,   1.569388E+00,1.0
1631,   2.646939E+00,   1.618367E+00,1.0
1632,   2.646939E+00,   1.667347E+00,1.0
1633,   2.646939E+00,   1.716327E+00,1.0
1634,   2.646939E+00,   1.765306E+00,1.0
1635,   2.646939E+00,   1.814286E+00,1.0
1636,   2.646939E+00,   1.863265E+00,1.0
1637,   2.646939E+00,   1.912245E+00,1.0
1638,   2.646939E+00,   1.961224E+00,1.0
1639,   2.646939E+00,   2.010204E+00,1.0
1640,   2.646939E+00,   2.059184E+00,1.0
1641,   2.646939E+00,   2.108163E+00,1.0
1642,   2.646939E+00,   2.157143E+00,1.0
1643,   2.646939E+00,   2.206122E+00,1.0
1644,   2.646939E+00,   2.255102E+00,1.0
1645,   2.646939E+00,   2.304082E+00,1.0
1646,   2.646939E+00,   2.353061E+00,1.0
1647,   2.646939E+00,   2.402041E+00,1.0
1648,   2.646939E+00,   2.451020E+00,1.0
1649,   2.646939E+00,   2.500000E+00,1.0
1650,   2.726531E+00,   1.000000E-01,1.0
1651,   2.726531E+00,   1.489796E-01,1.0
1652,   2.726531E+00,   1.979592E-01,1.0
1653,   2.726531E+00,   2.469388E-01,1.0
1654,   2.726531E+00,   2.959184E-01,1.0
1655,   2.726531E+00,   3.448980E-01,1.0
1656,   2.726531E+00,   3.938776E-01,1.0
1657,   2.726531E+00,   4.428571E-01,1.0
1658,   2.726531E+00,   4.918367E-01,1.0
1659,   2.726531E+00,   5.408163E-01,1.0
1660,   2.726531E+00,   5.897959E-01,1.0
1661,   2.726531E+00,   6.387755E-01,1.0
1662,   2.726531E+00,   6.877551E-01,1.0
1663,   2.726531E+00,   7.367347E-01,1.0
1664,   2.726531E+00,   7.857143E-01,1.0
1665,   2.726531E+00,   8.346939E-01,1.0
1666,   2.726531E+00,   8.836735E-01,1.0
1667,   2.726531E+00,   9.326531E-01,1.0
1668,   2.726531E+00,   9.816327E-01,1.0
1669,   2.726531E+00,   1.030612E+00,1.0
1670,   2.726531E+00,   1.079592E+00,1.0
1671,   2.726531E+00,   1.128571E+00,1.0
1672,   2.726531E+00,   1.177551E+00,1.0
1673,   2.726531E+00,   1.226531E+00,1.0
1674,   2.726531E+00,   1.275510E+00,1.0
1675,   2.726531E+00,   1.324490E+00,1.0
1676,   2.726531E+00,   1.373469E+00,1.0
1677,   2.726531E+00,   1.422449E+00,1.0
1678,   2.726531E+00,   1.471429E+00,1.0
1679,   2.726531E+00,   1.520408E+00,1.0
1680,   2.726531E+00,   1.569388E+00,1.0
1681,   2.726531E+00,   1.618367E+00,1.0
1682,   2.726531E+00,   1.667347E+00,1.0
1683,   2.726531E+00,   1.716327E+00,1.0
1684,   2.726531E+00,   1.765306E+00,1.0
1685,   2.726531E+00,   1.814286E+00,1.0
1686,   2.726531E+00,   1.863265E+00,1.0
1687,   2.726531E+00,   1.912245E+00,1.0
1688,   2.726531E+00,   1.961224E+00,1.0
1689,   2.726531E+00,   2.010204E+00,1.0
1690,   2.726531E+00,   2.059184E+00,1.0
1691,   2.726531E+00,   2.108163E+00,1.0
1692,   2.726531E+00,   2.157143E+00,1.0
1693,   2.726531E+00,   2.206122E+00,1.0
1694,   2.726531E+00,   2.255102E+00,1.0
1695,   2.726531E+00,   2.304082E+00,1.0
1696,   2.726531E+00,   2.353061E+00,1.0
1697,   2.726531E+00,   2.402041E+00,1.0
1698,   2.726531E+00,   2.451020E+00,1.0
1699,   2.726531E+00,   2.500000E+00,1.0
1700,   2.806122E+00,   1.000000E-01,1.0
1701,   2.806122E+00,   1.489796E-01,1.0
1702,   2.806122E+00,   1.979592E-01,1.0
1703,   2.806122E+00,   2.469388E-01,1.0
1704,   2.806122E+00,   2.959184E-01,1.0
1705,   2.806122E+00,   3.448980E-01,1.0
1706,   2.806122E+00,   3.938776E-01,1.0
1707,   2.806122E+00,   4.428571E-01,1.0
1708,   2.806122E+00,   4.918367E-01,1.0
1709,   2.806122E+00,   5.408163E-01,1.0
1710,   2.806122E+00,   5.897959E-01,1.0
1711,   2.806122E+00,   6.387755E-01,1.0
1712,   2.806122E+00,   6.877551E-01,1.0
1713,   2.806122E+00,   7.367347E-01,1.0
