run_id,phi,meas_phi,regul_phi,OBGNME,H01_1,H01_2,H01_3,H01_4,H01_5,H01_6,H01_7,H01_8,H01_9,H01_10,H02_1,H02_2,H02_3,H02_4,H02_5,H02_6,H02_7,H02_8,H02_9,H02_10
4136,4.91722979585604,4.91722979585604,0,4.91722979585604,1,1.567,2.134,2.701,3.269,3.836,4.403,4.97,5.537,6.104,1,1.583,2.166,2.749,3.332,3.915,4.498,5.081,5.664,6.247
4137,5.30088103441068,5.30088103441068,0,5.30088103441068,1,1.581,2.163,2.744,3.325,3.906,4.488,5.069,5.65,6.231,1,1.583,2.166,2.749,3.332,3.915,4.498,5.081,5.664,6.247
4138,5.69988694058222,5.69988694058222,0,5.69988694058222,1,1.595,2.191,2.786,3.382,3.977,4.572,5.168,5.763,6.359,1,1.583,2.166,2.749,3.332,3.915,4.498,5.081,5.664,6.247
4139,6.11520393051117,6.11520393051117,0,6.11520393051117,1,1.61,2.219,2.829,3.438,4.048,4.657,5.267,5.876,6.486,1,1.583,2.166,2.749,3.332,3.915,4.498,5.081,5.664,6.247
4140,6.53773299163299,6.53773299163299,0,6.53773299163299,1,1.624,2.247,2.871,3.495,4.118,4.742,5.366,5.989,6.613,1,1.583,2.166,2.749,3.332,3.915,4.498,5.081,5.664,6.247
4141,6.97815284945889,6.97815284945889,0,6.97815284945889,1,1.638,2.276,2.913,3.551,4.189,4.827,5.465,6.102,6.74,1,1.583,2.166,2.749,3.332,3.915,4.498,5.081,5.664,6.247
4142,7.43505582855119,7.43505582855119,0,7.43505582855119,1,1.652,2.304,2.956,3.608,4.26,4.912,5.564,6.216,6.867,1,1.583,2.166,2.749,3.332,3.915,4.498,5.081,5.664,6.247
4143,7.89841829921642,7.89841829921642,0,7.89841829921642,1,1.666,2.332,2.998,3.664,4.33,4.996,5.663,6.329,6.995,1,1.583,2.166,2.749,3.332,3.915,4.498,5.081,5.664,6.247
4144,8.38291003610808,8.38291003610808,0,8.38291003610808,1,1.68,2.36,3.041,3.721,4.401,5.081,5.761,6.442,7.122,1,1.583,2.166,2.749,3.332,3.915,4.498,5.081,5.664,6.247
4145,8.8783133027058,8.8783133027058,0,8.8783133027058,1,1.694,2.389,3.083,3.777,4.472,5.166,5.86,6.555,7.249,1,1.583,2.166,2.749,3.332,3.915,4.498,5.081,5.664,6.247
4146,9.38232541216396,9.38232541216396,0,9.38232541216396,1,1.708,2.417,3.125,3.834,4.542,5.251,5.959,6.668,7.376,1,1.583,2.166,2.749,3.332,3.915,4.498,5.081,5.664,6.247
4147,9.90809178451181,9.90809178451181,0,9.90809178451181,1,1.723,2.445,3.168,3.89,4.613,5.336,6.058,6.781,7.504,1,1.583,2.166,2.749,3.332,3.915,4.498,5.081,5.664,6.247
4148,10.4444705005872,10.4444705005872,0,10.4444705005872,1,1.737,2.473,3.21,3.947,4.684,5.42,6.157,6.894,7.631,1,1.583,2.166,2.749,3.332,3.915,4.498,5.081,5.664,6.247
4149,10.9922968789335,10.9922968789335,0,10.9922968789335,1,1.751,2.502,3.253,4.004,4.754,5.505,6.256,7.007,7.758,1,1.583,2.166,2.749,3.332,3.915,4.498,5.081,5.664,6.247
4150,11.5559070268247,11.5559070268247,0,11.5559070268247,1,1.765,2.53,3.295,4.06,4.825,5.59,6.355,7.12,7.885,1,1.583,2.166,2.749,3.332,3.915,4.498,5.081,5.664,6.247
4151,12.1331464948701,12.1331464948701,0,12.1331464948701,1,1.779,2.558,3.337,4.117,4.896,5.675,6.454,7.233,8.012,1,1.583,2.166,2.749,3.332,3.915,4.498,5.081,5.664,6.247
4152,12.7216293144457,12.7216293144457,0,12.7216293144457,1,1.793,2.587,3.38,4.173,4.966,5.76,6.553,7.346,8.14,1,1.583,2.166,2.749,3.332,3.915,4.498,5.081,5.664,6.247
4153,13.3260376812576,13.3260376812576,0,13.3260376812576,1,1.807,2.615,3.422,4.23,5.037,5.845,6.652,7.459,8.267,1,1.583,2.166,2.749,3.332,3.915,4.498,5.081,5.664,6.247
4154,13.9477775515457,13.9477775515457,0,13.9477775515457,1,1.822,2.643,3.465,4.286,5.108,5.929,6.751,7.572,8.394,1,1.583,2.166,2.749,3.332,3.915,4.498,5.081,5.664,6.247
4155,14.5731082459098,14.5731082459098,0,14.5731082459098,1,1.836,2.671,3.507,4.343,5.178,6.014,6.85,7.686,8.521,1,1.583,2.166,2.749,3.332,3.915,4.498,5.081,5.664,6.247
4156,15.2182421555858,15.2182421555858,0,15.2182421555858,1,1.85,2.7,3.549,4.399,5.249,6.099,6.949,7.799,8.648,1,1.583,2.166,2.749,3.332,3.915,4.498,5.081,5.664,6.247
4157,15.8809388165454,15.8809388165454,0,15.8809388165454,1,1.864,2.728,3.592,4.456,5.32,6.184,7.048,7.912,8.776,1,1.583,2.166,2.749,3.332,3.915,4.498,5.081,5.664,6.247
4158,16.5465317242834,16.5465317242834,0,16.5465317242834,1,1.878,2.756,3.634,4.512,5.39,6.269,7.147,8.025,8.903,1,1.583,2.166,2.749,3.332,3.915,4.498,5.081,5.664,6.247
4159,17.2364854347771,17.2364854347771,0,17.2364854347771,1,1.892,2.784,3.677,4.569,5.461,6.353,7.246,8.138,9.03,1,1.583,2.166,2.749,3.332,3.915,4.498,5.081,5.664,6.247
4160,17.9359352661677,17.9359352661677,0,17.9359352661677,1,1.906,2.813,3.719,4.625,5.532,6.438,7.345,8.251,9.157,1,1.583,2.166,2.749,3.332,3.915,4.498,5.081,5.664,6.247
4161,18.6417419372702,18.6417419372702,0,18.6417419372702,1,1.92,2.841,3.761,4.682,5.602,6.523,7.443,8.364,9.284,1,1.583,2.166,2.749,3.332,3.915,4.498,5.081,5.664,6.247
4162,19.3725742426579,19.3725742426579,0,19.3725742426579,1,1.935,2.869,3.804,4.739,5.673,6.608,7.542,8.477,9.412,1,1.583,2.166,2.749,3.332,3.915,4.498,5.081,5.664,6.247
4163,20.1126377166618,20.1126377166618,0,20.1126377166618,1,1.949,2.898,3.846,4.795,5.744,6.693,7.641,8.59,9.539,1,1.583,2.166,2.749,3.332,3.915,4.498,5.081,5.664,6.247
4164,20.8631978242585,20.8631978242585,0,20.8631978242585,1,1.963,2.926,3.889,4.852,5.814,6.777,7.74,8.703,9.666,1,1.583,2.166,2.749,3.332,3.915,4.498,5.081,5.664,6.247
4165,21.6302996986794,21.6302996986794,0,21.6302996986794,1,1.977,2.954,3.931,4.908,5.885,6.862,7.839,8.816,9.793,1,1.583,2.166,2.749,3.332,3.915,4.498,5.081,5.664,6.247
4166,22.4109443754777,22.4109443754777,0,22.4109443754777,1,1.991,2.982,3.973,4.965,5.956,6.947,7.938,8.929,9.92,1,1.583,2.166,2.749,3.332,3.915,4.498,5.081,5.664,6.247
4167,23.2019084103029,23.2019084103029,0,23.2019084103029,1,2.005,3.011,4.016,5.021,6.026,7.032,8.037,9.042,10.048,1,1.583,2.166,2.749,3.332,3.915,4.498,5.081,5.664,6.247
4168,24.0095765759632,24.0095765759632,0,24.0095765759632,1,2.019,3.039,4.058,5.078,6.097,7.117,8.136,9.155,10.175,1,1.583,2.166,2.749,3.332,3.915,4.498,5.081,5.664,6.247
4169,24.83578161202,24.83578161202,0,24.83578161202,1,2.034,3.067,4.101,5.134,6.168,7.201,8.235,9.269,10.302,1,1.583,2.166,2.749,3.332,3.915,4.498,5.081,5.664,6.247
4170,25.6706057740237,25.6706057740237,0,25.6706057740237,1,2.048,3.095,4.143,5.191,6.239,7.286,8.334,9.382,10.429,1,1.583,2.166,2.749,3.332,3.915,4.498,5.081,5.664,6.247
4171,26.5155141884227,26.5155141884227,0,26.5155141884227,1,2.062,3.124,4.186,5.247,6.309,7.371,8.433,9.495,10.557,1,1.583,2.166,2.749,3.332,3.915,4.498,5.081,5.664,6.247
4172,27.3773454445543,27.3773454445543,0,27.3773454445543,1,2.076,3.152,4.228,5.304,6.38,7.456,8.532,9.608,10.684,1,1.583,2.166,2.749,3.332,3.915,4.498,5.081,5.664,6.247
4173,28.2527060018302,28.2527060018302,0,28.2527060018302,1,2.09,3.18,4.27,5.36,6.451,7.541,8.631,9.721,10.811,1,1.583,2.166,2.749,3.332,3.915,4.498,5.081,5.664,6.247
4174,29.1379776717259,29.1379776717259,0,29.1379776717259,1,2.104,3.208,4.313,5.417,6.521,7.625,8.73,9.834,10.938,1,1.583,2.166,2.749,3.332,3.915,4.498,5.081,5.664,6.247
4175,30.040338384137,30.040338384137,0,30.040338384137,1,2.118,3.237,4.355,5.473,6.592,7.71,8.829,9.947,11.065,1,1.583,2.166,2.749,3.332,3.915,4.498,5.081,5.664,6.247
4176,30.9618200145977,30.9618200145977,0,30.9618200145977,1,2.133,3.265,4.398,5.53,6.663,7.795,8.928,10.06,11.193,1,1.583,2.166,2.749,3.332,3.915,4.498,5.081,5.664,6.247
4177,31.8818507821391,31.8818507821391,0,31.8818507821391,1,2.147,3.293,4.44,5.587,6.733,7.88,9.027,10.173,11.32,1,1.583,2.166,2.749,3.332,3.915,4.498,5.081,5.664,6.247
4178,32.8247307937955,32.8247307937955,0,32.8247307937955,1,2.161,3.322,4.482,5.643,6.804,7.965,9.125,10.286,11.447,1,1.583,2.166,2.749,3.332,3.915,4.498,5.081,5.664,6.247
4179,33.786985456461,33.786985456461,0,33.786985456461,1,2.175,3.35,4.525,5.7,6.875,8.049,9.224,10.399,11.574,1,1.583,2.166,2.749,3.332,3.915,4.498,5.081,5.664,6.247
4180,34.7471070782184,34.7471070782184,0,34.7471070782184,1,2.189,3.378,4.567,5.756,6.945,8.134,9.323,10.512,11.701,1,1.583,2.166,2.749,3.332,3.915,4.498,5.081,5.664,6.247
4181,35.7365201886782,35.7365201886782,0,35.7365201886782,1,2.203,3.406,4.61,5.813,7.016,8.219,9.422,10.625,11.829,1,1.583,2.166,2.749,3.332,3.915,4.498,5.081,5.664,6.247
4182,36.7335223805348,36.7335223805348,0,36.7335223805348,1,2.217,3.435,4.652,5.869,7.087,8.304,9.521,10.739,11.956,1,1.583,2.166,2.749,3.332,3.915,4.498,5.081,5.664,6.247
4183,37.7337312157922,37.7337312157922,0,37.7337312157922,1,2.231,3.463,4.694,5.926,7.157,8.389,9.62,10.852,12.083,1,1.583,2.166,2.749,3.332,3.915,4.498,5.081,5.664,6.247
4184,38.7639094547374,38.7639094547374,0,38.7639094547374,1,2.246,3.491,4.737,5.982,7.228,8.473,9.719,10.965,12.21,1,1.583,2.166,2.749,3.332,3.915,4.498,5.081,5.664,6.247
4185,39.8014198020802,39.8014198020802,0,39.8014198020802,1,2.26,3.519,4.779,6.039,7.299,8.558,9.818,11.078,12.337,1,1.583,2.166,2.749,3.332,3.915,4.498,5.081,5.664,6.247
4186,40.8481561041719,40.8481561041719,0,40.8481561041719,1,2.274,3.548,4.822,6.095,7.369,8.643,9.917,11.191,12.465,1,1.583,2.166,2.749,3.332,3.915,4.498,5.081,5.664,6.247
4187,41.9126532459476,41.9126532459476,0,41.9126532459476,1,2.288,3.576,4.864,6.152,7.44,8.728,10.016,11.304,12.592,1,1.583,2.166,2.749,3.332,3.915,4.498,5.081,5.664,6.247
4188,42.9906711135289,42.9906711135289,0,42.9906711135289,1,2.302,3.604,4.906,6.208,7.511,8.813,10.115,11.417,12.719,1,1.583,2.166,2.749,3.332,3.915,4.498,5.081,5.664,6.247
4189,44.0777456979525,44.0777456979525,0,44.0777456979525,1,2.316,3.633,4.949,6.265,7.581,8.898,10.214,11.53,12.846,1,1.583,2.166,2.749,3.332,3.915,4.498,5.081,5.664,6.247
4190,45.1827489879438,45.1827489879438,0,45.1827489879438,1,2.33,3.661,4.991,6.322,7.652,8.982,10.313,11.643,12.973,1,1.583,2.166,2.749,3.332,3.915,4.498,5.081,5.664,6.247
4191,46.3081420415987,46.3081420415987,0,46.3081420415987,1,2.345,3.689,5.034,6.378,7.723,9.067,10.412,11.756,13.101,1,1.583,2.166,2.749,3.332,3.915,4.498,5.081,5.664,6.247
4192,47.4286859378618,47.4286859378618,0,47.4286859378618,1,2.359,3.717,5.076,6.435,7.793,9.152,10.511,11.869,13.228,1,1.583,2.166,2.749,3.332,3.915,4.498,5.081,5.664,6.247
4193,48.574196797402,48.574196797402,0,48.574196797402,1,2.373,3.746,5.118,6.491,7.864,9.237,10.61,11.982,13.355,1,1.583,2.166,2.749,3.332,3.915,4.498,5.081,5.664,6.247
4194,49.7403517575861,49.7403517575861,0,49.7403517575861,1,2.387,3.774,5.161,6.548,7.935,9.322,10.708,12.095,13.482,1,1.583,2.166,2.749,3.332,3.915,4.498,5.081,5.664,6.247
4195,50.9009800129866,50.9009800129866,0,50.9009800129866,1,2.401,3.802,5.203,6.604,8.005,9.406,10.807,12.208,13.61,1,1.583,2.166,2.749,3.332,3.915,4.498,5.081,5.664,6.247
4196,52.0942917423767,52.0942917423767,0,52.0942917423767,1,2.415,3.83,5.246,6.661,8.076,9.491,10.906,12.322,13.737,1,1.583,2.166,2.749,3.332,3.915,4.498,5.081,5.664,6.247
4197,53.2939182062541,53.2939182062541,0,53.2939182062541,1,2.429,3.859,5.288,6.717,8.147,9.576,11.005,12.435,13.864,1,1.583,2.166,2.749,3.332,3.915,4.498,5.081,5.664,6.247
4198,54.4946336165506,54.4946336165506,0,54.4946336165506,1,2.443,3.887,5.33,6.774,8.217,9.661,11.104,12.548,13.991,1,1.583,2.166,2.749,3.332,3.915,4.498,5.081,5.664,6.247
4199,55.728709292092,55.728709292092,0,55.728709292092,1,2.458,3.915,5.373,6.83,8.288,9.746,11.203,12.661,14.118,1,1.583,2.166,2.749,3.332,3.915,4.498,5.081,5.664,6.247
4200,2.6495022436,2.6495022436,0,2.6495022436,1,1.057,1.114,1.171,1.228,1.285,1.342,1.399,1.456,1.513,1,1.57,2.14,2.71,3.28,3.85,4.42,4.99,5.56,6.13
4201,2.03050917222612,2.03050917222612,0,2.03050917222612,1,1.071,1.142,1.212,1.283,1.354,1.425,1.496,1.566,1.637,1,1.57,2.14,2.71,3.28,3.85,4.42,4.99,5.56,6.13
4202,1.56477554677771,1.56477554677771,0,1.56477554677771,1,1.085,1.169,1.254,1.339,1.423,1.508,1.592,1.677,1.762,1,1.57,2.14,2.71,3.28,3.85,4.42,4.99,5.56,6.13
4203,1.20342053325315,1.20342053325315,0,1.20342053325315,1,1.098,1.197,1.295,1.394,1.492,1.591,1.689,1.788,1.886,1,1.57,2.14,2.71,3.28,3.85,4.42,4.99,5.56,6.13
4204,0.91659940565158,0.91659940565158,0,0.91659940565158,1,1.112,1.225,1.337,1.449,1.561,1.674,1.786,1.898,2.01,1,1.57,2.14,2.71,3.28,3.85,4.42,4.99,5.56,6.13
4205,0.6879043996512,0.6879043996512,0,0.6879043996512,1,1.126,1.252,1.378,1.504,1.63,1.756,1.883,2.009,2.135,1,1.57,2.14,2.71,3.28,3.85,4.42,4.99,5.56,6.13
4206,0.504922531524486,0.504922531524486,0,0.504922531524486,1,1.14,1.28,1.42,1.56,1.699,1.839,1.979,2.119,2.259,1,1.57,2.14,2.71,3.28,3.85,4.42,4.99,5.56,6.13
4207,0.3601793234876,0.3601793234876,0,0.3601793234876,1,1.154,1.307,1.461,1.615,1.769,1.922,2.076,2.23,2.383,1,1.57,2.14,2.71,3.28,3.85,4.42,4.99,5.56,6.13
4208,0.248565470745409,0.248565470745409,0,0.248565470745409,1,1.168,1.335,1.503,1.67,1.838,2.005,2.173,2.34,2.508,1,1.57,2.14,2.71,3.28,3.85,4.42,4.99,5.56,6.13
4209,0.165911383010973,0.165911383010973,0,0.165911383010973,1,1.181,1.363,1.544,1.725,1.907,2.088,2.269,2.451,2.632,1,1.57,2.14,2.71,3.28,3.85,4.42,4.99,5.56,6.13
4210,0.108917739747399,0.108917739747399,0,0.108917739747399,1,1.195,1.39,1.585,1.781,1.976,2.171,2.366,2.561,2.756,1,1.57,2.14,2.71,3.28,3.85,4.42,4.99,5.56,6.13
4211,0.0753287760229828,0.0753287760229828,0,0.0753287760229828,1,1.209,1.418,1.627,1.836,2.045,2.254,2.463,2.672,2.881,1,1.57,2.14,2.71,3.28,3.85,4.42,4.99,5.56,6.13
4212,0.0633254966318991,0.0633254966318991,0,0.0633254966318991,1,1.223,1.446,1.668,1.891,2.114,2.337,2.56,2.782,3.005,1,1.57,2.14,2.71,3.28,3.85,4.42,4.99,5.56,6.13
4213,0.0716798997342977,0.0716798997342977,0,0.0716798997342977,1,1.237,1.473,1.71,1.946,2.183,2.42,2.656,2.893,3.13,1,1.57,2.14,2.71,3.28,3.85,4.42,4.99,5.56,6.13
4214,0.098901011309956,0.098901011309956,0,0.098901011309956,1,1.25,1.501,1.751,2.002,2.252,2.503,2.753,3.003,3.254,1,1.57,2.14,2.71,3.28,3.85,4.42,4.99,5.56,6.13
4215,0.144591385665972,0.144591385665972,0,0.144591385665972,1,1.264,1.528,1.793,2.057,2.321,2.585,2.85,3.114,3.378,1,1.57,2.14,2.71,3.28,3.85,4.42,4.99,5.56,6.13
4216,0.207310376379788,0.207310376379788,0,0.207310376379788,1,1.278,1.556,1.834,2.112,2.39,2.668,2.946,3.225,3.503,1,1.57,2.14,2.71,3.28,3.85,4.42,4.99,5.56,6.13
4217,0.287289869201139,0.287289869201139,0,0.287289869201139,1,1.292,1.584,1.876,2.168,2.459,2.751,3.043,3.335,3.627,1,1.57,2.14,2.71,3.28,3.85,4.42,4.99,5.56,6.13
4218,0.382991388936028,0.382991388936028,0,0.382991388936028,1,1.306,1.611,1.917,2.223,2.528,2.834,3.14,3.446,3.751,1,1.57,2.14,2.71,3.28,3.85,4.42,4.99,5.56,6.13
4219,0.496360517445046,0.496360517445046,0,0.496360517445046,1,1.32,1.639,1.959,2.278,2.598,2.917,3.237,3.556,3.876,1,1.57,2.14,2.71,3.28,3.85,4.42,4.99,5.56,6.13
4220,0.623424940466006,0.623424940466006,0,0.623424940466006,1,1.333,1.667,2,2.333,2.667,3,3.333,3.667,4,1,1.57,2.14,2.71,3.28,3.85,4.42,4.99,5.56,6.13
4221,0.765563263929855,0.765563263929855,0,0.765563263929855,1,1.347,1.694,2.041,2.389,2.736,3.083,3.43,3.777,4.124,1,1.57,2.14,2.71,3.28,3.85,4.42,4.99,5.56,6.13
4222,0.923472210563474,0.923472210563474,0,0.923472210563474,1,1.361,1.722,2.083,2.444,2.805,3.166,3.527,3.888,4.249,1,1.57,2.14,2.71,3.28,3.85,4.42,4.99,5.56,6.13
4223,1.09507298487244,1.09507298487244,0,1.09507298487244,1,1.375,1.75,2.124,2.499,2.874,3.249,3.623,3.998,4.373,1,1.57,2.14,2.71,3.28,3.85,4.42,4.99,5.56,6.13
4224,1.28217984039223,1.28217984039223,0,1.28217984039223,1,1.389,1.777,2.166,2.554,2.943,3.332,3.72,4.109,4.497,1,1.57,2.14,2.71,3.28,3.85,4.42,4.99,5.56,6.13
4225,1.48243943846346,1.48243943846346,0,1.48243943846346,1,1.402,1.805,2.207,2.61,3.012,3.415,3.817,4.219,4.622,1,1.57,2.14,2.71,3.28,3.85,4.42,4.99,5.56,6.13
4226,1.69804654381261,1.69804654381261,0,1.69804654381261,1,1.416,1.832,2.249,2.665,3.081,3.497,3.914,4.33,4.746,1,1.57,2.14,2.71,3.28,3.85,4.42,4.99,5.56,6.13
4227,1.92635682451304,1.92635682451304,0,1.92635682451304,1,1.43,1.86,2.29,2.72,3.15,3.58,4.01,4.44,4.87,1,1.57,2.14,2.71,3.28,3.85,4.42,4.99,5.56,6.13
4228,2.16993177105943,2.16993177105943,0,2.16993177105943,1,1.444,1.888,2.332,2.775,3.219,3.663,4.107,4.551,4.995,1,1.57,2.14,2.71,3.28,3.85,4.42,4.99,5.56,6.13
4229,2.42582489133297,2.42582489133297,0,2.42582489133297,1,1.458,1.915,2.373,2.831,3.288,3.746,4.204,4.661,5.119,1,1.57,2.14,2.71,3.28,3.85,4.42,4.99,5.56,6.13
4230,2.69967048281841,2.69967048281841,0,2.69967048281841,1,1.472,1.943,2.415,2.886,3.358,3.829,4.301,4.772,5.244,1,1.57,2.14,2.71,3.28,3.85,4.42,4.99,5.56,6.13
4231,2.98292020184404,2.98292020184404,0,2.98292020184404,1,1.485,1.971,2.456,2.941,3.427,3.912,4.397,4.883,5.368,1,1.57,2.14,2.71,3.28,3.85,4.42,4.99,5.56,6.13
4232,3.27962633586905,3.27962633586905,0,3.27962633586905,1,1.499,1.998,2.497,2.997,3.496,3.995,4.494,4.993,5.492,1,1.57,2.14,2.71,3.28,3.85,4.42,4.99,5.56,6.13
4233,3.5916022163018,3.5916022163018,0,3.5916022163018,1,1.513,2.026,2.539,3.052,3.565,4.078,4.591,5.104,5.617,1,1.57,2.14,2.71,3.28,3.85,4.42,4.99,5.56,6.13
4234,3.91511887252248,3.91511887252248,0,3.91511887252248,1,1.527,2.054,2.58,3.107,3.634,4.161,4.687,5.214,5.741,1,1.57,2.14,2.71,3.28,3.85,4.42,4.99,5.56,6.13
4235,4.25396328962207,4.25396328962207,0,4.25396328962207,1,1.541,2.081,2.622,3.162,3.703,4.244,4.784,5.325,5.865,1,1.57,2.14,2.71,3.28,3.85,4.42,4.99,5.56,6.13
4236,4.60408579585604,4.60408579585604,0,4.60408579585604,1,1.554,2.109,2.663,3.218,3.772,4.326,4.881,5.435,5.99,1,1.57,2.14,2.71,3.28,3.85,4.42,4.99,5.56,6.13
4237,4.96961503441068,4.96961503441068,0,4.96961503441068,1,1.568,2.136,2.705,3.273,3.841,4.409,4.978,5.546,6.114,1,1.57,2.14,2.71,3.28,3.85,4.42,4.99,5.56,6.13
4238,5.34617794058222,5.34617794058222,0,5.34617794058222,1,1.582,2.164,2.746,3.328,3.91,4.492,5.074,5.656,6.238,1,1.57,2.14,2.71,3.28,3.85,4.42,4.99,5.56,6.13
4239,5.73824393051117,5.73824393051117,0,5.73824393051117,1,1.596,2.192,2.788,3.383,3.979,4.575,5.171,5.767,6.363,1,1.57,2.14,2.71,3.28,3.85,4.42,4.99,5.56,6.13
4240,6.14111299163299,6.14111299163299,0,6.14111299163299,1,1.61,2.219,2.829,3.439,4.048,4.658,5.268,5.877,6.487,1,1.57,2.14,2.71,3.28,3.85,4.42,4.99,5.56,6.13
4241,6.55705184945889,6.55705184945889,0,6.55705184945889,1,1.623,2.247,2.87,3.494,4.117,4.741,5.364,5.988,6.611,1,1.57,2.14,2.71,3.28,3.85,4.42,4.99,5.56,6.13
4242,6.99303282855119,6.99303282855119,0,6.99303282855119,1,1.637,2.275,2.912,3.549,4.187,4.824,5.461,6.098,6.736,1,1.57,2.14,2.71,3.28,3.85,4.42,4.99,5.56,6.13
4243,7.43525929921642,7.43525929921642,0,7.43525929921642,1,1.651,2.302,2.953,3.604,4.256,4.907,5.558,6.209,6.86,1,1.57,2.14,2.71,3.28,3.85,4.42,4.99,5.56,6.13
4244,7.89327803610808,7.89327803610808,0,7.89327803610808,1,1.665,2.33,2.995,3.66,4.325,4.99,5.655,6.32,6.984,1,1.57,2.14,2.71,3.28,3.85,4.42,4.99,5.56,6.13
4245,8.3615723027058,8.3615723027058,0,8.3615723027058,1,1.679,2.358,3.036,3.715,4.394,5.073,5.751,6.43,7.109,1,1.57,2.14,2.71,3.28,3.85,4.42,4.99,5.56,6.13
4246,8.84578941216396,8.84578941216396,0,8.84578941216396,1,1.693,2.385,3.078,3.77,4.463,5.155,5.848,6.541,7.233,1,1.57,2.14,2.71,3.28,3.85,4.42,4.99,5.56,6.13
4247,9.3400837845118,9.3400837845118,0,9.3400837845118,1,1.706,2.413,3.119,3.826,4.532,5.238,5.945,6.651,7.358,1,1.57,2.14,2.71,3.28,3.85,4.42,4.99,5.56,6.13
4248,9.85043650058724,9.85043650058724,0,9.85043650058724,1,1.72,2.44,3.161,3.881,4.601,5.321,6.041,6.762,7.482,1,1.57,2.14,2.71,3.28,3.85,4.42,4.99,5.56,6.13
4249,10.3706758789335,10.3706758789335,0,10.3706758789335,1,1.734,2.468,3.202,3.936,4.67,5.404,6.138,6.872,7.606,1,1.57,2.14,2.71,3.28,3.85,4.42,4.99,5.56,6.13
4250,10.9071140268247,10.9071140268247,0,10.9071140268247,1,1.748,2.496,3.244,3.991,4.739,5.487,6.235,6.983,7.731,1,1.57,2.14,2.71,3.28,3.85,4.42,4.99,5.56,6.13
4251,11.4532504948701,11.4532504948701,0,11.4532504948701,1,1.762,2.523,3.285,4.047,4.808,5.57,6.332,7.093,7.855,1,1.57,2.14,2.71,3.28,3.85,4.42,4.99,5.56,6.13
4252,12.0122783144457,12.0122783144457,0,12.0122783144457,1,1.775,2.551,3.326,4.102,4.877,5.653,6.428,7.204,7.979,1,1.57,2.14,2.71,3.28,3.85,4.42,4.99,5.56,6.13
4253,12.5877246812576,12.5877246812576,0,12.5877246812576,1,1.789,2.579,3.368,4.157,4.946,5.736,6.525,7.314,8.104,1,1.57,2.14,2.71,3.28,3.85,4.42,4.99,5.56,6.13
4254,13.1786255515457,13.1786255515457,0,13.1786255515457,1,1.803,2.606,3.409,4.212,5.016,5.819,6.622,7.425,8.228,1,1.57,2.14,2.71,3.28,3.85,4.42,4.99,5.56,6.13
4255,13.7802012459098,13.7802012459098,0,13.7802012459098,1,1.817,2.634,3.451,4.268,5.085,5.902,6.718,7.535,8.352,1,1.57,2.14,2.71,3.28,3.85,4.42,4.99,5.56,6.13
4256,14.3910201555858,14.3910201555858,0,14.3910201555858,1,1.831,2.661,3.492,4.323,5.154,5.984,6.815,7.646,8.477,1,1.57,2.14,2.71,3.28,3.85,4.42,4.99,5.56,6.13
4257,15.0185598165454,15.0185598165454,0,15.0185598165454,1,1.845,2.689,3.534,4.378,5.223,6.067,6.912,7.756,8.601,1,1.57,2.14,2.71,3.28,3.85,4.42,4.99,5.56,6.13
4258,15.6551647242834,15.6551647242834,0,15.6551647242834,1,1.858,2.717,3.575,4.434,5.292,6.15,7.009,7.867,8.725,1,1.57,2.14,2.71,3.28,3.85,4.42,4.99,5.56,6.13
4259,16.3086454347771,16.3086454347771,0,16.3086454347771,1,1.872,2.744,3.617,4.489,5.361,6.233,7.105,7.978,8.85,1,1.57,2.14,2.71,3.28,3.85,4.42,4.99,5.56,6.13
4260,16.9710142661677,16.9710142661677,0,16.9710142661677,1,1.886,2.772,3.658,4.544,5.43,6.316,7.202,8.088,8.974,1,1.57,2.14,2.71,3.28,3.85,4.42,4.99,5.56,6.13
4261,17.6462189372702,17.6462189372702,0,17.6462189372702,1,1.9,2.8,3.699,4.599,5.499,6.399,7.299,8.199,9.098,1,1.57,2.14,2.71,3.28,3.85,4.42,4.99,5.56,6.13
4262,18.3385342426579,18.3385342426579,0,18.3385342426579,1,1.914,2.827,3.741,4.655,5.568,6.482,7.396,8.309,9.223,1,1.57,2.14,2.71,3.28,3.85,4.42,4.99,5.56,6.13
4263,19.0394787166618,19.0394787166618,0,19.0394787166618,1,1.927,2.855,3.782,4.71,5.637,6.565,7.492,8.42,9.347,1,1.57,2.14,2.71,3.28,3.85,4.42,4.99,5.56,6.13
4264,19.7576928242585,19.7576928242585,0,19.7576928242585,1,1.941,2.883,3.824,4.765,5.706,6.648,7.589,8.53,9.472,1,1.57,2.14,2.71,3.28,3.85,4.42,4.99,5.56,6.13
4265,20.4843636986794,20.4843636986794,0,20.4843636986794,1,1.955,2.91,3.865,4.82,5.775,6.731,7.686,8.641,9.596,1,1.57,2.14,2.71,3.28,3.85,4.42,4.99,5.56,6.13
4266,21.2361533754777,21.2361533754777,0,21.2361533754777,1,1.969,2.938,3.907,4.876,5.845,6.813,7.782,8.751,9.72,1,1.57,2.14,2.71,3.28,3.85,4.42,4.99,5.56,6.13
4267,21.9886764103029,21.9886764103029,0,21.9886764103029,1,1.983,2.965,3.948,4.931,5.914,6.896,7.879,8.862,9.845,1,1.57,2.14,2.71,3.28,3.85,4.42,4.99,5.56,6.13
