  STREAM OBSERVATION OUTPUT
    TIME      SFR-NODE  SFR-CONCENTRATION    FLOWGW          GW-CONC
    1863.269         28       0.5657149E-02       -94.04626           0.1589440E-01
    1863.269         29       0.5776555E-02       -92.52023           0.1589448E-01
    1863.269         30       0.5888936E-02       -90.43997           0.1589492E-01
    1863.269         31       0.5993178E-02       -87.72271           0.1589531E-01
    1863.269         32       0.6088143E-02       -84.29388           0.1589524E-01
    1863.269         33       0.6172649E-02       -80.06320           0.1589509E-01
    1863.269         34       0.6245406E-02       -74.87081           0.1589523E-01
    1863.269         35       0.6305004E-02       -68.53194           0.1589490E-01
    1863.269         36       0.6349940E-02       -60.80329           0.1589436E-01
    1863.269         37       0.6378644E-02       -51.34241           0.1589419E-01
    1863.269         38       0.6389520E-02       -39.67520           0.1589451E-01
    1863.269         39       0.6383658E-02       -27.08470           0.1589448E-01
    1863.269         40       0.6201796E-02        0.000000           0.1000000E+31
    1947.964          1       0.2440884E-03       -119.3370           0.1589479E-01
    1947.964          2       0.4869078E-03       -119.5864           0.1589479E-01
    1947.964          3       0.7264139E-03       -119.1550           0.1589480E-01
    1947.964          4       0.9613655E-03       -118.2719           0.1589480E-01
    1947.964          5       0.1190319E-02       -116.8312           0.1589480E-01
    1947.964          6       0.1412074E-02       -114.8723           0.1589480E-01
    1947.964          7       0.1625671E-02       -112.4420           0.1589517E-01
    1947.964          8       0.1830502E-02       -109.6604           0.1589463E-01
    1947.964          9       0.2026386E-02       -106.6422           0.1589497E-01
    1947.964         10       0.2213625E-02       -103.6098           0.1589496E-01
    1947.964         11       0.2393085E-02       -100.8240           0.1589492E-01
    1947.964         12       0.2565725E-02       -98.36002           0.1589487E-01
    1947.964         13       0.2732698E-02       -96.34942           0.1589482E-01
    1947.964         14       0.2894931E-02       -94.72261           0.1589479E-01
    1947.964         15       0.3053288E-02       -93.48280           0.1589479E-01
    1947.964         16       0.3208595E-02       -92.63317           0.1589479E-01
    1947.964         17       0.3361583E-02       -92.14964           0.1589465E-01
    1947.964         18       0.3512866E-02       -91.99449           0.1589466E-01
    1947.964         19       0.3662953E-02       -92.12421           0.1589473E-01
    1947.964         20       0.3812282E-02       -92.49990           0.1589482E-01
    1947.964         21       0.3961205E-02       -93.08915           0.1589489E-01
    1947.964         22       0.4110076E-02       -93.89489           0.1589497E-01
    1947.964         23       0.4258839E-02       -94.69073           0.1589472E-01
    1947.964         24       0.4407112E-02       -95.29325           0.1589424E-01
    1947.964         25       0.4554401E-02       -95.61926           0.1589407E-01
    1947.964         26       0.4700039E-02       -95.55796           0.1589423E-01
    1947.964         27       0.4843273E-02       -95.04072           0.1589437E-01
    1947.964         28       0.4983351E-02       -94.04626           0.1589448E-01
    1947.964         29       0.5119483E-02       -92.52023           0.1589456E-01
    1947.964         30       0.5250908E-02       -90.43997           0.1589501E-01
    1947.964         31       0.5376816E-02       -87.72271           0.1589545E-01
    1947.964         32       0.5496351E-02       -84.29388           0.1589537E-01
    1947.964         33       0.5608653E-02       -80.06320           0.1589520E-01
    1947.964         34       0.5712806E-02       -74.87081           0.1589531E-01
    1947.964         35       0.5807842E-02       -68.53194           0.1589498E-01
    1947.964         36       0.5892784E-02       -60.80329           0.1589444E-01
    1947.964         37       0.5966697E-02       -51.34241           0.1589428E-01
    1947.964         38       0.6028776E-02       -39.67520           0.1589459E-01
    1947.964         39       0.6079944E-02       -27.08470           0.1589453E-01
    1947.964         40       0.6231781E-02        0.000000           0.1000000E+31
    2032.658          1       0.3555852E-03       -119.3370           0.1589484E-01
    2032.658          2       0.7000202E-03       -119.5864           0.1589484E-01
    2032.658          3       0.1031168E-02       -119.1550           0.1589485E-01
    2032.658          4       0.1347959E-02       -118.2719           0.1589486E-01
    2032.658          5       0.1649076E-02       -116.8312           0.1589486E-01
    2032.658          6       0.1933498E-02       -114.8723           0.1589485E-01
    2032.658          7       0.2200523E-02       -112.4420           0.1589521E-01
    2032.658          8       0.2449979E-02       -109.6604           0.1589468E-01
    2032.658          9       0.2682128E-02       -106.6422           0.1589503E-01
    2032.658         10       0.2897968E-02       -103.6098           0.1589502E-01
    2032.658         11       0.3099248E-02       -100.8240           0.1589497E-01
    2032.658         12       0.3287780E-02       -98.36002           0.1589492E-01
    2032.658         13       0.3465609E-02       -96.34942           0.1589487E-01
    2032.658         14       0.3634405E-02       -94.72261           0.1589485E-01
    2032.658         15       0.3795707E-02       -93.48280           0.1589485E-01
    2032.658         16       0.3950958E-02       -92.63317           0.1589485E-01
    2032.658         17       0.4101409E-02       -92.14964           0.1589469E-01
    2032.658         18       0.4248163E-02       -91.99449           0.1589470E-01
    2032.658         19       0.4392123E-02       -92.12421           0.1589478E-01
    2032.658         20       0.4534042E-02       -92.49990           0.1589486E-01
    2032.658         21       0.4674548E-02       -93.08915           0.1589494E-01
    2032.658         22       0.4814248E-02       -93.89489           0.1589502E-01
    2032.658         23       0.4953122E-02       -94.69073           0.1589477E-01
    2032.658         24       0.5090699E-02       -95.29325           0.1589429E-01
    2032.658         25       0.5226312E-02       -95.61926           0.1589412E-01
    2032.658         26       0.5359060E-02       -95.55796           0.1589427E-01
    2032.658         27       0.5487919E-02       -95.04072           0.1589442E-01
    2032.658         28       0.5611877E-02       -94.04626           0.1589453E-01
    2032.658         29       0.5729882E-02       -92.52023           0.1589461E-01
    2032.658         30       0.5840921E-02       -90.43997           0.1589505E-01
    2032.658         31       0.5943884E-02       -87.72271           0.1589554E-01
    2032.658         32       0.6037635E-02       -84.29388           0.1589545E-01
    2032.658         33       0.6120997E-02       -80.06320           0.1589528E-01
    2032.658         34       0.6192684E-02       -74.87081           0.1589536E-01
    2032.658         35       0.6251290E-02       -68.53194           0.1589503E-01
    2032.658         36       0.6295317E-02       -60.80329           0.1589449E-01
    2032.658         37       0.6323202E-02       -51.34241           0.1589433E-01
    2032.658         38       0.6333351E-02       -39.67520           0.1589464E-01
    2032.658         39       0.6326867E-02       -27.08470           0.1589456E-01
    2032.658         40       0.6203424E-02        0.000000           0.1000000E+31
    2117.352          1       0.2444245E-03       -119.3370           0.1589486E-01
    2117.352          2       0.4878777E-03       -119.5864           0.1589487E-01
    2117.352          3       0.7282791E-03       -119.1550           0.1589488E-01
    2117.352          4       0.9643528E-03       -118.2719           0.1589489E-01
    2117.352          5       0.1194623E-02       -116.8312           0.1589489E-01
    2117.352          6       0.1417858E-02       -114.8723           0.1589488E-01
    2117.352          7       0.1633067E-02       -112.4420           0.1589524E-01
    2117.352          8       0.1839618E-02       -109.6604           0.1589471E-01
    2117.352          9       0.2037304E-02       -106.6422           0.1589506E-01
    2117.352         10       0.2226403E-02       -103.6098           0.1589505E-01
    2117.352         11       0.2407764E-02       -100.8240           0.1589501E-01
    2117.352         12       0.2582328E-02       -98.36002           0.1589496E-01
    2117.352         13       0.2751233E-02       -96.34942           0.1589490E-01
    2117.352         14       0.2915396E-02       -94.72261           0.1589488E-01
    2117.352         15       0.3075669E-02       -93.48280           0.1589488E-01
    2117.352         16       0.3232870E-02       -92.63317           0.1589488E-01
    2117.352         17       0.3387723E-02       -92.14964           0.1589472E-01
    2117.352         18       0.3540836E-02       -91.99449           0.1589473E-01
    2117.352         19       0.3692716E-02       -92.12421           0.1589481E-01
    2117.352         20       0.3843794E-02       -92.49990           0.1589489E-01
    2117.352         21       0.3994421E-02       -93.08915           0.1589497E-01
    2117.352         22       0.4144950E-02       -93.89489           0.1589505E-01
    2117.352         23       0.4295322E-02       -94.69073           0.1589480E-01
    2117.352         24       0.4445154E-02       -95.29325           0.1589432E-01
    2117.352         25       0.4593952E-02       -95.61926           0.1589415E-01
    2117.352         26       0.4741047E-02       -95.55796           0.1589430E-01
    2117.352         27       0.4885684E-02       -95.04072           0.1589444E-01
    2117.352         28       0.5027110E-02       -94.04626           0.1589456E-01
    2117.352         29       0.5164531E-02       -92.52023           0.1589464E-01
    2117.352         30       0.5297183E-02       -90.43997           0.1589508E-01
    2117.352         31       0.5424256E-02       -87.72271           0.1589560E-01
    2117.352         32       0.5544886E-02       -84.29388           0.1589550E-01
    2117.352         33       0.5658211E-02       -80.06320           0.1589532E-01
    2117.352         34       0.5763309E-02       -74.87081           0.1589539E-01
    2117.352         35       0.5859209E-02       -68.53194           0.1589506E-01
    2117.352         36       0.5944928E-02       -60.80329           0.1589452E-01
    2117.352         37       0.6019527E-02       -51.34241           0.1589436E-01
    2117.352         38       0.6082194E-02       -39.67520           0.1589467E-01
    2117.352         39       0.6133843E-02       -27.08470           0.1589458E-01
    2117.352         40       0.6230337E-02        0.000000           0.1000000E+31
    2202.046          1       0.3552523E-03       -119.3370           0.1589488E-01
    2202.046          2       0.6990588E-03       -119.5864           0.1589489E-01
    2202.046          3       0.1029319E-02       -119.1550           0.1589490E-01
    2202.046          4       0.1344999E-02       -118.2719           0.1589490E-01
    2202.046          5       0.1644815E-02       -116.8312           0.1589492E-01
    2202.046          6       0.1927776E-02       -114.8723           0.1589491E-01
    2202.046          7       0.2193212E-02       -112.4420           0.1589526E-01
    2202.046          8       0.2440975E-02       -109.6604           0.1589472E-01
    2202.046          9       0.2671356E-02       -106.6422           0.1589508E-01
    2202.046         10       0.2885373E-02       -103.6098           0.1589507E-01
    2202.046         11       0.3084794E-02       -100.8240           0.1589503E-01
    2202.046         12       0.3271450E-02       -98.36002           0.1589498E-01
    2202.046         13       0.3447398E-02       -96.34942           0.1589492E-01
    2202.046         14       0.3614321E-02       -94.72261           0.1589490E-01
    2202.046         15       0.3773770E-02       -93.48280           0.1589490E-01
    2202.046         16       0.3927193E-02       -92.63317           0.1589490E-01
    2202.046         17       0.4075849E-02       -92.14964           0.1589474E-01
    2202.046         18       0.4220847E-02       -91.99449           0.1589475E-01
    2202.046         19       0.4363095E-02       -92.12421           0.1589483E-01
    2202.046         20       0.4503348E-02       -92.49990           0.1589491E-01
    2202.046         21       0.4642236E-02       -93.08915           0.1589498E-01
    2202.046         22       0.4780369E-02       -93.89489           0.1589507E-01
    2202.046         23       0.4917727E-02       -94.69073           0.1589482E-01
    2202.046         24       0.5053841E-02       -95.29325           0.1589433E-01
    2202.046         25       0.5188045E-02       -95.61926           0.1589416E-01
    2202.046         26       0.5319438E-02       -95.55796           0.1589432E-01
    2202.046         27       0.5447000E-02       -95.04072           0.1589446E-01
    2202.046         28       0.5569718E-02       -94.04626           0.1589458E-01
    2202.046         29       0.5686544E-02       -92.52023           0.1589466E-01
    2202.046         30       0.5796468E-02       -90.43997           0.1589510E-01
    2202.046         31       0.5898383E-02       -87.72271           0.1589563E-01
    2202.046         32       0.5991157E-02       -84.29388           0.1589553E-01
    2202.046         33       0.6073617E-02       -80.06320           0.1589535E-01
    2202.046         34       0.6144479E-02       -74.87081           0.1589540E-01
    2202.046         35       0.6202345E-02       -68.53194           0.1589508E-01
    2202.046         36       0.6245722E-02       -60.80329           0.1589454E-01
    2202.046         37       0.6273049E-02       -51.34241           0.1589437E-01
    2202.046         38       0.6282742E-02       -39.67520           0.1589469E-01
    2202.046         39       0.6275911E-02       -27.08470           0.1589459E-01
    2202.046         40       0.6204894E-02        0.000000           0.1000000E+31
    2286.740          1       0.2447577E-03       -119.3370           0.1589489E-01
    2286.740          2       0.4888380E-03       -119.5864           0.1589490E-01
    2286.740          3       0.7301227E-03       -119.1550           0.1589490E-01
    2286.740          4       0.9673002E-03       -118.2719           0.1589491E-01
    2286.740          5       0.1198861E-02       -116.8312           0.1589493E-01
    2286.740          6       0.1423541E-02       -114.8723           0.1589492E-01
    2286.740          7       0.1640321E-02       -112.4420           0.1589527E-01
    2286.740          8       0.1848540E-02       -109.6604           0.1589473E-01
    2286.740          9       0.2047965E-02       -106.6422           0.1589509E-01
    2286.740         10       0.2238854E-02       -103.6098           0.1589508E-01
    2286.740         11       0.2422035E-02       -100.8240           0.1589504E-01
    2286.740         12       0.2598431E-02       -98.36002           0.1589499E-01
    2286.740         13       0.2769168E-02       -96.34942           0.1589493E-01
    2286.740         14       0.2935150E-02       -94.72261           0.1589491E-01
    2286.740         15       0.3097219E-02       -93.48280           0.1589491E-01
    2286.740         16       0.3256185E-02       -92.63317           0.1589491E-01
    2286.740         17       0.3412765E-02       -92.14964           0.1589475E-01
    2286.740         18       0.3567563E-02       -91.99449           0.1589476E-01
    2286.740         19       0.3721080E-02       -92.12421           0.1589484E-01
    2286.740         20       0.3873746E-02       -92.49990           0.1589492E-01
    2286.740         21       0.4025909E-02       -93.08915           0.1589499E-01
    2286.740         22       0.4177918E-02       -93.89489           0.1589507E-01
    2286.740         23       0.4329717E-02       -94.69073           0.1589483E-01
    2286.740         24       0.4480920E-02       -95.29325           0.1589435E-01
    2286.740         25       0.4631032E-02       -95.61926           0.1589417E-01
    2286.740         26       0.4779385E-02       -95.55796           0.1589433E-01
    2286.740         27       0.4925220E-02       -95.04072           0.1589447E-01
    2286.740         28       0.5067783E-02       -94.04626           0.1589459E-01
    2286.740         29       0.5206279E-02       -92.52023           0.1589467E-01
    2286.740         30       0.5339940E-02       -90.43997           0.1589511E-01
    2286.740         31       0.5467952E-02       -87.72271           0.1589566E-01
    2286.740         32       0.5589449E-02       -84.29388           0.1589555E-01
    2286.740         33       0.5703564E-02       -80.06320           0.1589536E-01
    2286.740         34       0.5809371E-02       -74.87081           0.1589541E-01
    2286.740         35       0.5905894E-02       -68.53194           0.1589509E-01
    2286.740         36       0.5992146E-02       -60.80329           0.1589455E-01
    2286.740         37       0.6067180E-02       -51.34241           0.1589438E-01
    2286.740         38       0.6130179E-02       -39.67520           0.1589470E-01
    2286.740         39       0.6182048E-02       -27.08470           0.1589459E-01
    2286.740         40       0.6228963E-02        0.000000           0.1000000E+31
    2371.434          1       0.3549210E-03       -119.3370           0.1589490E-01
    2371.434          2       0.6981040E-03       -119.5864           0.1589490E-01
    2371.434          3       0.1027487E-02       -119.1550           0.1589491E-01
    2371.434          4       0.1342072E-02       -118.2719           0.1589492E-01
    2371.434          5       0.1640611E-02       -116.8312           0.1589493E-01
    2371.434          6       0.1922144E-02       -114.8723           0.1589493E-01
    2371.434          7       0.2186031E-02       -112.4420           0.1589528E-01
    2371.434          8       0.2432153E-02       -109.6604           0.1589474E-01
    2371.434          9       0.2660824E-02       -106.6422           0.1589510E-01
    2371.434         10       0.2873086E-02       -103.6098           0.1589509E-01
    2371.434         11       0.3070728E-02       -100.8240           0.1589505E-01
    2371.434         12       0.3255596E-02       -98.36002           0.1589500E-01
    2371.434         13       0.3429762E-02       -96.34942           0.1589494E-01
    2371.434         14       0.3594920E-02       -94.72261           0.1589492E-01
    2371.434         15       0.3752632E-02       -93.48280           0.1589492E-01
    2371.434         16       0.3904353E-02       -92.63317           0.1589492E-01
    2371.434         17       0.4051348E-02       -92.14964           0.1589475E-01
    2371.434         18       0.4194733E-02       -91.99449           0.1589476E-01
    2371.434         19       0.4335417E-02       -92.12421           0.1589484E-01
    2371.434         20       0.4474160E-02       -92.49990           0.1589492E-01
    2371.434         21       0.4611594E-02       -93.08915           0.1589500E-01
    2371.434         22       0.4748330E-02       -93.89489           0.1589508E-01
    2371.434         23       0.4884349E-02       -94.69073           0.1589483E-01
    2371.434         24       0.5019183E-02       -95.29325           0.1589435E-01
    2371.434         25       0.5152165E-02       -95.61926           0.1589418E-01
    2371.434         26       0.5282396E-02       -95.55796           0.1589433E-01
    2371.434         27       0.5408856E-02       -95.04072           0.1589448E-01
    2371.434         28       0.5530537E-02       -94.04626           0.1589460E-01
    2371.434         29       0.5646390E-02       -92.52023           0.1589467E-01
    2371.434         30       0.5755408E-02       -90.43997           0.1589511E-01
    2371.434         31       0.5856490E-02       -87.72271           0.1589568E-01
    2371.434         32       0.5948504E-02       -84.29388           0.1589557E-01
    2371.434         33       0.6030282E-02       -80.06320           0.1589537E-01
    2371.434         34       0.6100545E-02       -74.87081           0.1589542E-01
    2371.434         35       0.6157900E-02       -68.53194           0.1589509E-01
    2371.434         36       0.6200858E-02       -60.80329           0.1589455E-01
    2371.434         37       0.6227865E-02       -51.34241           0.1589439E-01
    2371.434         38       0.6237343E-02       -39.67520           0.1589470E-01
    2371.434         39       0.6230413E-02       -27.08470           0.1589459E-01
    2371.434         40       0.6206245E-02        0.000000           0.1000000E+31
    2456.128          1       0.2450886E-03       -119.3370           0.1589490E-01
    2456.128          2       0.4897900E-03       -119.5864           0.1589491E-01
    2456.128          3       0.7319470E-03       -119.1550           0.1589492E-01
    2456.128          4       0.9702110E-03       -118.2719           0.1589492E-01
    2456.128          5       0.1203038E-02       -116.8312           0.1589493E-01
    2456.128          6       0.1429131E-02       -114.8723           0.1589494E-01
    2456.128          7       0.1647439E-02       -112.4420           0.1589528E-01
    2456.128          8       0.1857275E-02       -109.6604           0.1589474E-01
    2456.128          9       0.2058380E-02       -106.6422           0.1589510E-01
    2456.128         10       0.2250990E-02       -103.6098           0.1589509E-01
    2456.128         11       0.2435911E-02       -100.8240           0.1589505E-01
    2456.128         12       0.2614052E-02       -98.36002           0.1589500E-01
    2456.128         13       0.2786524E-02       -96.34942           0.1589495E-01
    2456.128         14       0.2954218E-02       -94.72261           0.1589493E-01
    2456.128         15       0.3117968E-02       -93.48280           0.1589492E-01
    2456.128         16       0.3278576E-02       -92.63317           0.1589493E-01
    2456.128         17       0.3436752E-02       -92.14964           0.1589476E-01
    2456.128         18       0.3593095E-02       -91.99449           0.1589477E-01
    2456.128         19       0.3748103E-02       -92.12421           0.1589485E-01
    2456.128         20       0.3902203E-02       -92.49990           0.1589493E-01
    2456.128         21       0.4055742E-02       -93.08915           0.1589500E-01
    2456.128         22       0.4209067E-02       -93.89489           0.1589509E-01
    2456.128         23       0.4362120E-02       -94.69073           0.1589483E-01
    2456.128         24       0.4514518E-02       -95.29325           0.1589436E-01
    2456.128         25       0.4665763E-02       -95.61926           0.1589418E-01
    2456.128         26       0.4815186E-02       -95.55796           0.1589434E-01
    2456.128         27       0.4962029E-02       -95.04072           0.1589448E-01
    2456.128         28       0.5105535E-02       -94.04626           0.1589460E-01
    2456.128         29       0.5244908E-02       -92.52023           0.1589467E-01
    2456.128         30       0.5379375E-02       -90.43997           0.1589511E-01
    2456.128         31       0.5508122E-02       -87.72271           0.1589568E-01
    2456.128         32       0.5630278E-02       -84.29388           0.1589558E-01
    2456.128         33       0.5744971E-02       -80.06320           0.1589538E-01
    2456.128         34       0.5851273E-02       -74.87081           0.1589543E-01
    2456.128         35       0.5948202E-02       -68.53194           0.1589509E-01
    2456.128         36       0.6034765E-02       -60.80329           0.1589456E-01
    2456.128         37       0.6110010E-02       -51.34241           0.1589439E-01
    2456.128         38       0.6173113E-02       -39.67520           0.1589471E-01
    2456.128         39       0.6224968E-02       -27.08470           0.1589460E-01
    2456.128         40       0.6227676E-02        0.000000           0.1000000E+31
    2540.822          1       0.3545915E-03       -119.3370           0.1589490E-01
    2540.822          2       0.6971565E-03       -119.5864           0.1589491E-01
    2540.822          3       0.1025673E-02       -119.1550           0.1589492E-01
    2540.822          4       0.1339181E-02       -118.2719           0.1589492E-01
    2540.822          5       0.1636465E-02       -116.8312           0.1589494E-01
    2540.822          6       0.1916603E-02       -114.8723           0.1589494E-01
    2540.822          7       0.2178981E-02       -112.4420           0.1589528E-01
    2540.822          8       0.2423510E-02       -109.6604           0.1589474E-01
    2540.822          9       0.2650531E-02       -106.6422           0.1589510E-01
    2540.822         10       0.2861107E-02       -103.6098           0.1589510E-01
    2540.822         11       0.3057046E-02       -100.8240           0.1589505E-01
    2540.822         12       0.3240213E-02       -98.36002           0.1589500E-01
    2540.822         13       0.3412692E-02       -96.34942           0.1589495E-01
    2540.822         14       0.3576189E-02       -94.72261           0.1589493E-01
    2540.822         15       0.3732276E-02       -93.48280           0.1589493E-01
    2540.822         16       0.3882415E-02       -92.63317           0.1589493E-01
    2540.822         17       0.4027878E-02       -92.14964           0.1589476E-01
    2540.822         18       0.4169785E-02       -91.99449           0.1589477E-01
    2540.822         19       0.4309048E-02       -92.12421           0.1589485E-01
    2540.822         20       0.4446431E-02       -92.49990           0.1589493E-01
    2540.822         21       0.4582567E-02       -93.08915           0.1589500E-01
    2540.822         22       0.4718067E-02       -93.89489           0.1589509E-01
    2540.822         23       0.4852913E-02       -94.69073           0.1589484E-01
    2540.822         24       0.4986637E-02       -95.29325           0.1589436E-01
    2540.822         25       0.5118572E-02       -95.61926           0.1589418E-01
    2540.822         26       0.5247821E-02       -95.55796           0.1589434E-01
    2540.822         27       0.5373363E-02       -95.04072           0.1589448E-01
    2540.822         28       0.5494192E-02       -94.04626           0.1589460E-01
    2540.822         29       0.5609262E-02       -92.52023           0.1589468E-01
    2540.822         30       0.5717568E-02       -90.43997           0.1589512E-01
    2540.822         31       0.5818011E-02       -87.72271           0.1589569E-01
    2540.822         32       0.5909464E-02       -84.29388           0.1589558E-01
    2540.822         33       0.5990762E-02       -80.06320           0.1589539E-01
    2540.822         34       0.6060630E-02       -74.87081           0.1589543E-01
    2540.822         35       0.6117680E-02       -68.53194           0.1589510E-01
    2540.822         36       0.6160428E-02       -60.80329           0.1589456E-01
    2540.822         37       0.6187328E-02       -51.34241           0.1589439E-01
    2540.822         38       0.6196807E-02       -39.67520           0.1589471E-01
    2540.822         39       0.6189997E-02       -27.08470           0.1589460E-01
    2540.822         40       0.6207496E-02        0.000000           0.1000000E+31
    2625.516          1       0.2454174E-03       -119.3370           0.1589490E-01
    2625.516          2       0.4907340E-03       -119.5864           0.1589491E-01
    2625.516          3       0.7337523E-03       -119.1550           0.1589492E-01
    2625.516          4       0.9730857E-03       -118.2719           0.1589492E-01
    2625.516          5       0.1207154E-02       -116.8312           0.1589494E-01
    2625.516          6       0.1434627E-02       -114.8723           0.1589494E-01
    2625.516          7       0.1654425E-02       -112.4420           0.1589528E-01
    2625.516          8       0.1865828E-02       -109.6604           0.1589475E-01
    2625.516          9       0.2068555E-02       -106.6422           0.1589510E-01
    2625.516         10       0.2262818E-02       -103.6098           0.1589510E-01
    2625.516         11       0.2449404E-02       -100.8240           0.1589505E-01
    2625.516         12       0.2629205E-02       -98.36002           0.1589500E-01
    2625.516         13       0.2803317E-02       -96.34942           0.1589495E-01
    2625.516         14       0.2972622E-02       -94.72261           0.1589493E-01
    2625.516         15       0.3137943E-02       -93.48280           0.1589493E-01
    2625.516         16       0.3300073E-02       -92.63317           0.1589493E-01
    2625.516         17       0.3459720E-02       -92.14964           0.1589476E-01
    2625.516         18       0.3617475E-02       -91.99449           0.1589477E-01
    2625.516         19       0.3773835E-02       -92.12421           0.1589485E-01
    2625.516         20       0.3929224E-02       -92.49990           0.1589493E-01
    2625.516         21       0.4083986E-02       -93.08915           0.1589500E-01
    2625.516         22       0.4238471E-02       -93.89489           0.1589509E-01
    2625.516         23       0.4392618E-02       -94.69073           0.1589484E-01
    2625.516         24       0.4546044E-02       -95.29325           0.1589436E-01
    2625.516         25       0.4698253E-02       -95.61926           0.1589419E-01
    2625.516         26       0.4848574E-02       -95.55796           0.1589434E-01
    2625.516         27       0.4996248E-02       -95.04072           0.1589448E-01
    2625.516         28       0.5140517E-02       -94.04626           0.1589460E-01
    2625.516         29       0.5280584E-02       -92.52023           0.1589468E-01
    2625.516         30       0.5415673E-02       -90.43997           0.1589512E-01
    2625.516         31       0.5544966E-02       -87.72271           0.1589569E-01
    2625.516         32       0.5667591E-02       -84.29388           0.1589558E-01
    2625.516         33       0.5782671E-02       -80.06320           0.1589539E-01
    2625.516         34       0.5889274E-02       -74.87081           0.1589543E-01
    2625.516         35       0.5986412E-02       -68.53194           0.1589510E-01
    2625.516         36       0.6073088E-02       -60.80329           0.1589456E-01
    2625.516         37       0.6148343E-02       -51.34241           0.1589440E-01
    2625.516         38       0.6211346E-02       -39.67520           0.1589471E-01
    2625.516         39       0.6262981E-02       -27.08470           0.1589460E-01
    2625.516         40       0.6226476E-02        0.000000           0.1000000E+31
    2710.210          1       0.3542637E-03       -119.3370           0.1589490E-01
    2710.210          2       0.6962164E-03       -119.5864           0.1589491E-01
    2710.210          3       0.1023877E-02       -119.1550           0.1589492E-01
    2710.210          4       0.1336324E-02       -118.2719           0.1589492E-01
    2710.210          5       0.1632379E-02       -116.8312           0.1589494E-01
    2710.210          6       0.1911151E-02       -114.8723           0.1589494E-01
    2710.210          7       0.2172061E-02       -112.4420           0.1589528E-01
    2710.210          8       0.2415047E-02       -109.6604           0.1589475E-01
    2710.210          9       0.2640474E-02       -106.6422           0.1589511E-01
    2710.210         10       0.2849430E-02       -103.6098           0.1589510E-01
    2710.210         11       0.3043742E-02       -100.8240           0.1589505E-01
    2710.210         12       0.3225290E-02       -98.36002           0.1589501E-01
    2710.210         13       0.3396174E-02       -96.34942           0.1589495E-01
    2710.210         14       0.3558112E-02       -94.72261           0.1589493E-01
    2710.210         15       0.3712681E-02       -93.48280           0.1589493E-01
    2710.210         16       0.3861355E-02       -92.63317           0.1589493E-01
    2710.210         17       0.4005409E-02       -92.14964           0.1589476E-01
    2710.210         18       0.4145967E-02       -91.99449           0.1589477E-01
    2710.210         19       0.4283946E-02       -92.12421           0.1589485E-01
    2710.210         20       0.4420110E-02       -92.49990           0.1589493E-01
    2710.210         21       0.4555093E-02       -93.08915           0.1589500E-01
    2710.210         22       0.4689509E-02       -93.89489           0.1589509E-01
    2710.210         23       0.4823338E-02       -94.69073           0.1589484E-01
    2710.210         24       0.4956112E-02       -95.29325           0.1589436E-01
    2710.210         25       0.5087164E-02       -95.61926           0.1589418E-01
    2710.210         26       0.5215597E-02       -95.55796           0.1589434E-01
    2710.210         27       0.5340392E-02       -95.04072           0.1589448E-01
    2710.210         28       0.5460542E-02       -94.04626           0.1589460E-01
    2710.210         29       0.5575004E-02       -92.52023           0.1589468E-01
    2710.210         30       0.5682776E-02       -90.43997           0.1589512E-01
    2710.210         31       0.5782759E-02       -87.72271           0.1589569E-01
    2710.210         32       0.5873832E-02       -84.29388           0.1589558E-01
    2710.210         33       0.5954832E-02       -80.06320           0.1589539E-01
    2710.210         34       0.6024490E-02       -74.87081           0.1589543E-01
    2710.210         35       0.6081421E-02       -68.53194           0.1589510E-01
    2710.210         36       0.6124147E-02       -60.80329           0.1589456E-01
    2710.210         37       0.6151129E-02       -51.34241           0.1589440E-01
    2710.210         38       0.6160801E-02       -39.67520           0.1589471E-01
    2710.210         39       0.6154305E-02       -27.08470           0.1589460E-01
    2710.210         40       0.6208655E-02        0.000000           0.1000000E+31
    2794.904          1       0.2457441E-03       -119.3370           0.1589490E-01
    2794.904          2       0.4916703E-03       -119.5864           0.1589491E-01
    2794.904          3       0.7355393E-03       -119.1550           0.1589492E-01
    2794.904          4       0.9759254E-03       -118.2719           0.1589492E-01
    2794.904          5       0.1211212E-02       -116.8312           0.1589494E-01
    2794.904          6       0.1440034E-02       -114.8723           0.1589494E-01
    2794.904          7       0.1661280E-02       -112.4420           0.1589528E-01
    2794.904          8       0.1874203E-02       -109.6604           0.1589475E-01
    2794.904          9       0.2078496E-02       -106.6422           0.1589511E-01
    2794.904         10       0.2274347E-02       -103.6098           0.1589510E-01
    2794.904         11       0.2462524E-02       -100.8240           0.1589505E-01
    2794.904         12       0.2643901E-02       -98.36002           0.1589501E-01
    2794.904         13       0.2819564E-02       -96.34942           0.1589495E-01
    2794.904         14       0.2990380E-02       -94.72261           0.1589493E-01
    2794.904         15       0.3157164E-02       -93.48280           0.1589493E-01
    2794.904         16       0.3320705E-02       -92.63317           0.1589493E-01
    2794.904         17       0.3481701E-02       -92.14964           0.1589476E-01
    2794.904         18       0.3640742E-02       -91.99449           0.1589477E-01
    2794.904         19       0.3798322E-02       -92.12421           0.1589485E-01
    2794.904         20       0.3954861E-02       -92.49990           0.1589493E-01
    2794.904         21       0.4110705E-02       -93.08915           0.1589501E-01
    2794.904         22       0.4266202E-02       -93.89489           0.1589509E-01
    2794.904         23       0.4421291E-02       -94.69073           0.1589484E-01
